NOMBRE : N500E2000R100_02
(  180, 211)  coste     12.600    12.600
(  180, 217)  coste     7.000    7.000
(  180, 229)  coste     4.900    4.900
(  180, 277)  coste     10.000    10.000
(  180, 297)  coste     3.500    3.500
(  180, 329)  coste     6.300    6.300
(  180, 361)  coste     5.900    5.900
(  180, 445)  coste     4.700    4.700
(  181, 189)  coste     7.200    7.200
(  181, 212)  coste     0.500    0.500
(  181, 230)  coste     7.200    7.200
(  181, 265)  coste     8.600    8.600
(  181, 352)  coste     6.600    6.600
(  181, 369)  coste     7.300    7.300
(  181, 409)  coste     3.900    3.900
(  181, 465)  coste     3.500    3.500
(  181, 481)  coste     5.000    5.000
(  182, 197)  coste     10.000    10.000
(  182, 257)  coste     1.500    1.500
(  182, 289)  coste     5.900    5.900
(  182, 293)  coste     5.300    5.300
(  182, 370)  coste     8.500    8.500
(  182, 399)  coste     11.000    11.000
(  182, 435)  coste     7.500    7.500
(  182, 447)  coste     13.900    13.900
(  183, 187)  coste     5.700    5.700
(  183, 247)  coste     4.100    4.100
(  183, 287)  coste     12.600    12.600
(  183, 360)  coste     5.700    5.700
(  183, 379)  coste     10.800    10.800
(  183, 438)  coste     8.800    8.800
(  183, 490)  coste     4.600    4.600
(  184, 268)  coste     4.600    4.600
(  184, 351)  coste     2.600    2.600
(  184, 405)  coste     4.200    4.200
(  184, 497)  coste     5.600    5.600
(  185, 189)  coste     8.600    8.600
(  185, 227)  coste     9.200    9.200
(  185, 239)  coste     6.000    6.000
(  185, 248)  coste     7.500    7.500
(  185, 277)  coste     6.200    6.200
(  185, 357)  coste     7.800    7.800
(  185, 402)  coste     11.400    11.400
(  185, 482)  coste     5.000    5.000
(  186, 217)  coste     1.200    1.200
(  186, 317)  coste     8.800    8.800
(  186, 334)  coste     3.100    3.100
(  186, 412)  coste     8.000    8.000
(  186, 430)  coste     8.400    8.400
(  186, 437)  coste     10.000    10.000
(  187, 224)  coste     6.800    6.800
(  187, 236)  coste     4.000    4.000
(  187, 242)  coste     7.700    7.700
(  187, 257)  coste     13.200    13.200
(  187, 282)  coste     2.600    2.600
(  187, 324)  coste     2.200    2.200
(  187, 333)  coste     9.700    9.700
(  187, 372)  coste     9.600    9.600
(  187, 461)  coste     9.300    9.300
(  187, 476)  coste     10.700    10.700
(  187, 494)  coste     2.000    2.000
(  188, 311)  coste     10.200    10.200
(  189, 194)  coste     8.000    8.000
(  189, 210)  coste     4.300    4.300
(  189, 374)  coste     2.600    2.600
(  189, 412)  coste     5.200    5.200
(  189, 455)  coste     3.800    3.800
(  190, 247)  coste     2.700    2.700
(  190, 294)  coste     6.700    6.700
(  190, 412)  coste     3.700    3.700
(  191, 201)  coste     8.300    8.300
(  191, 216)  coste     8.400    8.400
(  191, 245)  coste     7.300    7.300
(  191, 311)  coste     5.200    5.200
(  191, 388)  coste     9.300    9.300
(  191, 454)  coste     6.500    6.500
(  192, 205)  coste     8.100    8.100
(  192, 254)  coste     6.000    6.000
(  192, 277)  coste     0.900    0.900
(  192, 359)  coste     7.300    7.300
(  192, 403)  coste     9.300    9.300
(  192, 492)  coste     5.300    5.300
(  193, 288)  coste     9.300    9.300
(  193, 355)  coste     4.600    4.600
(  193, 390)  coste     6.400    6.400
(  193, 407)  coste     4.800    4.800
(  193, 422)  coste     3.400    3.400
(  193, 456)  coste     4.100    4.100
(  193, 488)  coste     5.200    5.200
(  194, 252)  coste     6.000    6.000
(  194, 329)  coste     5.300    5.300
(  194, 347)  coste     5.000    5.000
(  194, 361)  coste     1.500    1.500
(  194, 368)  coste     11.200    11.200
(  195, 228)  coste     9.100    9.100
(  195, 236)  coste     7.500    7.500
(  195, 241)  coste     1.900    1.900
(  195, 257)  coste     8.700    8.700
(  195, 271)  coste     1.400    1.400
(  195, 390)  coste     6.300    6.300
(  196, 290)  coste     4.000    4.000
(  196, 404)  coste     5.800    5.800
(  196, 490)  coste     3.600    3.600
(  197, 215)  coste     3.500    3.500
(  197, 288)  coste     8.400    8.400
(  197, 310)  coste     2.800    2.800
(  197, 331)  coste     2.000    2.000
(  197, 338)  coste     4.100    4.100
(  197, 368)  coste     8.500    8.500
(  197, 374)  coste     7.500    7.500
(  197, 421)  coste     7.200    7.200
(  197, 474)  coste     7.700    7.700
(  198, 246)  coste     4.800    4.800
(  198, 290)  coste     2.900    2.900
(  198, 304)  coste     8.100    8.100
(  198, 408)  coste     7.900    7.900
(  198, 430)  coste     7.600    7.600
(  199, 234)  coste     0.300    0.300
(  199, 256)  coste     7.600    7.600
(  199, 364)  coste     8.200    8.200
(  199, 365)  coste     5.800    5.800
(  200, 239)  coste     5.900    5.900
(  201, 446)  coste     10.400    10.400
(  202, 265)  coste     10.900    10.900
(  202, 287)  coste     9.200    9.200
(  202, 402)  coste     16.100    16.100
(  202, 492)  coste     7.700    7.700
(  203, 324)  coste     5.600    5.600
(  203, 443)  coste     5.000    5.000
(  203, 449)  coste     7.300    7.300
(  204, 222)  coste     2.600    2.600
(  204, 224)  coste     7.900    7.900
(  204, 243)  coste     3.600    3.600
(  204, 345)  coste     7.300    7.300
(  204, 469)  coste     10.900    10.900
(  205, 238)  coste     4.100    4.100
(  205, 373)  coste     6.400    6.400
(  205, 415)  coste     11.900    11.900
(  205, 440)  coste     10.000    10.000
(  205, 470)  coste     7.900    7.900
(  206, 283)  coste     7.400    7.400
(  206, 309)  coste     7.600    7.600
(  207, 215)  coste     5.800    5.800
(  207, 240)  coste     7.000    7.000
(  207, 396)  coste     3.000    3.000
(  207, 469)  coste     6.000    6.000
(  207, 474)  coste     5.400    5.400
(  208, 262)  coste     4.400    4.400
(  208, 312)  coste     8.100    8.100
(  208, 324)  coste     1.700    1.700
(  208, 326)  coste     11.300    11.300
(  208, 361)  coste     5.000    5.000
(  208, 378)  coste     6.000    6.000
(  208, 422)  coste     3.100    3.100
(  208, 440)  coste     9.500    9.500
(  208, 484)  coste     0.700    0.700
(  209, 408)  coste     6.100    6.100
(  209, 484)  coste     7.800    7.800
(  209, 499)  coste     7.600    7.600
(  210, 246)  coste     3.300    3.300
(  210, 251)  coste     5.300    5.300
(  210, 459)  coste     3.300    3.300
(  211, 284)  coste     9.200    9.200
(  212, 262)  coste     4.400    4.400
(  212, 270)  coste     12.400    12.400
(  212, 313)  coste     1.800    1.800
(  212, 450)  coste     8.100    8.100
(  212, 469)  coste     5.300    5.300
(  212, 482)  coste     1.900    1.900
(  213, 217)  coste     7.600    7.600
(  213, 225)  coste     14.700    14.700
(  213, 232)  coste     9.900    9.900
(  213, 274)  coste     7.400    7.400
(  213, 277)  coste     10.800    10.800
(  213, 315)  coste     6.000    6.000
(  213, 385)  coste     5.700    5.700
(  213, 476)  coste     12.500    12.500
(  214, 232)  coste     12.300    12.300
(  214, 275)  coste     2.000    2.000
(  214, 319)  coste     1.500    1.500
(  214, 357)  coste     13.200    13.200
(  214, 372)  coste     4.600    4.600
(  214, 406)  coste     8.400    8.400
(  214, 486)  coste     3.500    3.500
(  214, 496)  coste     11.100    11.100
(  215, 254)  coste     4.500    4.500
(  215, 297)  coste     4.500    4.500
(  215, 331)  coste     3.900    3.900
(  215, 343)  coste     7.000    7.000
(  215, 370)  coste     3.000    3.000
(  215, 401)  coste     6.200    6.200
(  215, 483)  coste     4.900    4.900
(  216, 334)  coste     10.500    10.500
(  216, 345)  coste     6.200    6.200
(  216, 394)  coste     14.100    14.100
(  216, 498)  coste     11.200    11.200
(  217, 243)  coste     8.900    8.900
(  217, 257)  coste     7.400    7.400
(  217, 337)  coste     3.100    3.100
(  217, 391)  coste     10.600    10.600
(  218, 339)  coste     0.300    0.300
(  218, 363)  coste     3.000    3.000
(  218, 365)  coste     6.900    6.900
(  218, 392)  coste     9.400    9.400
(  218, 394)  coste     11.800    11.800
(  218, 426)  coste     7.800    7.800
(  218, 490)  coste     12.200    12.200
(  219, 295)  coste     8.200    8.200
(  219, 338)  coste     4.000    4.000
(  219, 413)  coste     9.600    9.600
(  219, 455)  coste     8.000    8.000
(  219, 471)  coste     1.400    1.400
(  219, 482)  coste     0.800    0.800
(  220, 263)  coste     3.900    3.900
(  220, 337)  coste     5.100    5.100
(  220, 338)  coste     3.600    3.600
(  220, 415)  coste     7.700    7.700
(  220, 452)  coste     7.300    7.300
(  220, 458)  coste     5.700    5.700
(  220, 466)  coste     6.700    6.700
(  221, 310)  coste     4.600    4.600
(  221, 331)  coste     5.200    5.200
(  221, 381)  coste     7.700    7.700
(  221, 430)  coste     4.300    4.300
(  222, 290)  coste     8.400    8.400
(  222, 293)  coste     9.500    9.500
(  222, 465)  coste     8.000    8.000
(  222, 466)  coste     2.400    2.400
(  223, 238)  coste     6.300    6.300
(  223, 397)  coste     5.400    5.400
(  223, 410)  coste     14.500    14.500
(  223, 424)  coste     3.400    3.400
(  223, 438)  coste     3.900    3.900
(  223, 465)  coste     2.500    2.500
(  224, 235)  coste     6.100    6.100
(  224, 246)  coste     1.800    1.800
(  224, 365)  coste     1.400    1.400
(  224, 469)  coste     6.000    6.000
(  225, 226)  coste     4.600    4.600
(  225, 257)  coste     2.700    2.700
(  225, 335)  coste     7.300    7.300
(  225, 408)  coste     9.600    9.600
(  225, 433)  coste     8.500    8.500
(  225, 451)  coste     5.400    5.400
(  225, 492)  coste     7.100    7.100
(  226, 296)  coste     8.300    8.300
(  226, 300)  coste     4.300    4.300
(  226, 320)  coste     2.400    2.400
(  226, 349)  coste     2.700    2.700
(  226, 491)  coste     5.300    5.300
(  227, 248)  coste     1.700    1.700
(  227, 292)  coste     10.200    10.200
(  227, 441)  coste     8.900    8.900
(  227, 478)  coste     3.900    3.900
(  228, 252)  coste     0.800    0.800
(  228, 257)  coste     13.200    13.200
(  228, 333)  coste     9.700    9.700
(  228, 336)  coste     9.300    9.300
(  228, 435)  coste     7.400    7.400
(  229, 465)  coste     10.000    10.000
(  230, 284)  coste     2.000    2.000
(  230, 315)  coste     9.400    9.400
(  230, 362)  coste     3.800    3.800
(  230, 411)  coste     10.200    10.200
(  231, 236)  coste     2.300    2.300
(  231, 391)  coste     7.100    7.100
(  231, 393)  coste     2.800    2.800
(  231, 430)  coste     3.700    3.700
(  232, 240)  coste     5.900    5.900
(  232, 297)  coste     11.200    11.200
(  232, 437)  coste     9.500    9.500
(  232, 472)  coste     4.500    4.500
(  233, 265)  coste     5.800    5.800
(  233, 339)  coste     15.400    15.400
(  233, 342)  coste     9.000    9.000
(  233, 345)  coste     8.600    8.600
(  233, 370)  coste     8.600    8.600
(  233, 378)  coste     8.300    8.300
(  233, 450)  coste     3.000    3.000
(  234, 311)  coste     5.100    5.100
(  234, 343)  coste     5.300    5.300
(  234, 368)  coste     10.300    10.300
(  234, 447)  coste     2.300    2.300
(  234, 472)  coste     5.100    5.100
(  234, 479)  coste     4.800    4.800
(  234, 491)  coste     10.500    10.500
(  235, 242)  coste     7.000    7.000
(  235, 407)  coste     8.500    8.500
(  235, 408)  coste     4.600    4.600
(  235, 494)  coste     2.700    2.700
(  236, 259)  coste     6.200    6.200
(  236, 264)  coste     3.400    3.400
(  236, 273)  coste     3.600    3.600
(  236, 281)  coste     5.800    5.800
(  236, 347)  coste     3.400    3.400
(  236, 456)  coste     4.100    4.100
(  237, 340)  coste     10.000    10.000
(  237, 366)  coste     7.600    7.600
(  237, 368)  coste     9.800    9.800
(  238, 287)  coste     6.200    6.200
(  238, 402)  coste     10.100    10.100
(  238, 495)  coste     3.700    3.700
(  239, 319)  coste     9.900    9.900
(  239, 362)  coste     4.600    4.600
(  239, 408)  coste     5.500    5.500
(  239, 472)  coste     5.200    5.200
(  240, 293)  coste     4.600    4.600
(  240, 341)  coste     5.100    5.100
(  240, 426)  coste     7.100    7.100
(  240, 470)  coste     9.900    9.900
(  240, 488)  coste     14.800    14.800
(  241, 365)  coste     8.800    8.800
(  241, 413)  coste     10.800    10.800
(  241, 427)  coste     10.900    10.900
(  242, 265)  coste     5.100    5.100
(  242, 488)  coste     8.500    8.500
(  243, 315)  coste     3.900    3.900
(  243, 316)  coste     12.600    12.600
(  243, 409)  coste     0.400    0.400
(  244, 380)  coste     5.900    5.900
(  244, 482)  coste     3.000    3.000
(  244, 483)  coste     2.900    2.900
(  245, 460)  coste     4.300    4.300
(  246, 313)  coste     8.500    8.500
(  246, 322)  coste     7.100    7.100
(  246, 342)  coste     0.600    0.600
(  246, 364)  coste     5.000    5.000
(  246, 375)  coste     7.300    7.300
(  246, 453)  coste     6.800    6.800
(  248, 320)  coste     9.200    9.200
(  248, 344)  coste     14.100    14.100
(  248, 372)  coste     8.300    8.300
(  248, 485)  coste     8.900    8.900
(  249, 258)  coste     3.600    3.600
(  249, 286)  coste     11.200    11.200
(  249, 389)  coste     7.100    7.100
(  250, 279)  coste     9.400    9.400
(  250, 353)  coste     11.900    11.900
(  250, 443)  coste     7.600    7.600
(  250, 452)  coste     13.900    13.900
(  250, 498)  coste     15.000    15.000
(  251, 425)  coste     7.000    7.000
(  251, 426)  coste     4.500    4.500
(  252, 333)  coste     9.500    9.500
(  252, 411)  coste     8.400    8.400
(  253, 285)  coste     9.300    9.300
(  253, 340)  coste     4.700    4.700
(  253, 475)  coste     11.200    11.200
(  254, 335)  coste     3.500    3.500
(  254, 394)  coste     11.000    11.000
(  254, 422)  coste     1.100    1.100
(  254, 466)  coste     4.600    4.600
(  254, 489)  coste     4.100    4.100
(  255, 342)  coste     4.800    4.800
(  255, 352)  coste     6.000    6.000
(  255, 355)  coste     7.200    7.200
(  255, 403)  coste     4.600    4.600
(  256, 356)  coste     0.700    0.700
(  256, 493)  coste     10.200    10.200
(  257, 277)  coste     4.200    4.200
(  257, 332)  coste     7.900    7.900
(  257, 394)  coste     9.300    9.300
(  257, 419)  coste     6.300    6.300
(  258, 379)  coste     8.000    8.000
(  258, 433)  coste     1.100    1.100
(  259, 331)  coste     6.700    6.700
(  259, 367)  coste     5.300    5.300
(  259, 406)  coste     3.600    3.600
(  259, 473)  coste     6.500    6.500
(  260, 288)  coste     8.300    8.300
(  260, 297)  coste     3.700    3.700
(  260, 357)  coste     8.400    8.400
(  260, 406)  coste     3.600    3.600
(  260, 443)  coste     9.200    9.200
(  260, 470)  coste     6.900    6.900
(  260, 477)  coste     4.300    4.300
(  261, 270)  coste     15.400    15.400
(  261, 381)  coste     12.900    12.900
(  262, 270)  coste     8.000    8.000
(  262, 312)  coste     3.700    3.700
(  262, 357)  coste     6.500    6.500
(  262, 410)  coste     5.600    5.600
(  262, 430)  coste     2.300    2.300
(  262, 454)  coste     5.600    5.600
(  262, 460)  coste     1.100    1.100
(  262, 498)  coste     5.100    5.100
(  263, 347)  coste     1.100    1.100
(  263, 386)  coste     6.800    6.800
(  263, 432)  coste     6.300    6.300
(  264, 289)  coste     8.200    8.200
(  264, 297)  coste     3.900    3.900
(  264, 463)  coste     9.600    9.600
(  265, 290)  coste     3.900    3.900
(  265, 345)  coste     4.600    4.600
(  265, 356)  coste     3.700    3.700
(  265, 418)  coste     11.900    11.900
(  265, 431)  coste     4.500    4.500
(  265, 454)  coste     10.300    10.300
(  266, 277)  coste     7.600    7.600
(  266, 312)  coste     7.200    7.200
(  266, 413)  coste     7.800    7.800
(  268, 288)  coste     16.400    16.400
(  268, 304)  coste     13.600    13.600
(  268, 305)  coste     8.500    8.500
(  268, 376)  coste     16.900    16.900
(  268, 395)  coste     9.400    9.400
(  268, 438)  coste     11.200    11.200
(  268, 451)  coste     10.200    10.200
(  269, 326)  coste     6.500    6.500
(  269, 330)  coste     11.400    11.400
(  269, 369)  coste     8.200    8.200
(  270, 338)  coste     13.100    13.100
(  270, 419)  coste     15.600    15.600
(  270, 433)  coste     7.900    7.900
(  270, 492)  coste     10.500    10.500
(  270, 500)  coste     10.100    10.100
(  271, 341)  coste     9.000    9.000
(  271, 419)  coste     4.800    4.800
(  272, 302)  coste     4.200    4.200
(  272, 413)  coste     5.300    5.300
(  272, 487)  coste     5.000    5.000
(  272, 493)  coste     12.500    12.500
(  272, 494)  coste     15.100    15.100
(  274, 441)  coste     6.900    6.900
(  274, 476)  coste     8.500    8.500
(  275, 351)  coste     6.100    6.100
(  275, 363)  coste     6.500    6.500
(  275, 367)  coste     4.700    4.700
(  275, 453)  coste     9.000    9.000
(  275, 472)  coste     6.200    6.200
(  276, 380)  coste     7.600    7.600
(  276, 381)  coste     1.700    1.700
(  276, 414)  coste     9.900    9.900
(  277, 288)  coste     12.300    12.300
(  277, 311)  coste     7.600    7.600
(  277, 339)  coste     9.600    9.600
(  277, 483)  coste     4.300    4.300
(  278, 325)  coste     5.500    5.500
(  278, 347)  coste     6.000    6.000
(  278, 383)  coste     5.500    5.500
(  279, 343)  coste     5.000    5.000
(  279, 460)  coste     4.000    4.000
(  279, 482)  coste     6.200    6.200
(  280, 282)  coste     2.500    2.500
(  280, 470)  coste     6.800    6.800
(  281, 321)  coste     7.400    7.400
(  281, 338)  coste     9.200    9.200
(  281, 358)  coste     1.000    1.000
(  281, 389)  coste     4.600    4.600
(  281, 417)  coste     12.000    12.000
(  282, 495)  coste     7.000    7.000
(  283, 391)  coste     11.400    11.400
(  283, 493)  coste     13.400    13.400
(  284, 393)  coste     5.700    5.700
(  284, 404)  coste     7.500    7.500
(  285, 341)  coste     10.300    10.300
(  285, 408)  coste     6.100    6.100
(  285, 423)  coste     3.900    3.900
(  285, 469)  coste     11.200    11.200
(  286, 379)  coste     7.400    7.400
(  287, 393)  coste     7.400    7.400
(  287, 462)  coste     13.100    13.100
(  287, 494)  coste     6.900    6.900
(  288, 313)  coste     4.000    4.000
(  288, 322)  coste     5.400    5.400
(  288, 360)  coste     8.300    8.300
(  288, 405)  coste     7.600    7.600
(  289, 330)  coste     9.300    9.300
(  289, 440)  coste     4.000    4.000
(  289, 442)  coste     2.200    2.200
(  289, 470)  coste     4.700    4.700
(  290, 303)  coste     4.100    4.100
(  290, 372)  coste     2.900    2.900
(  290, 457)  coste     2.500    2.500
(  290, 475)  coste     11.600    11.600
(  291, 327)  coste     12.200    12.200
(  291, 342)  coste     5.800    5.800
(  291, 349)  coste     5.600    5.600
(  291, 366)  coste     10.200    10.200
(  291, 391)  coste     8.200    8.200
(  291, 405)  coste     8.900    8.900
(  291, 462)  coste     7.400    7.400
(  291, 476)  coste     10.700    10.700
(  292, 307)  coste     8.300    8.300
(  292, 362)  coste     9.400    9.400
(  293, 364)  coste     2.200    2.200
(  293, 446)  coste     11.100    11.100
(  295, 345)  coste     6.600    6.600
(  295, 486)  coste     8.900    8.900
(  296, 368)  coste     6.800    6.800
(  296, 424)  coste     5.800    5.800
(  296, 441)  coste     0.900    0.900
(  297, 299)  coste     10.700    10.700
(  297, 324)  coste     5.300    5.300
(  297, 391)  coste     0.500    0.500
(  297, 429)  coste     3.500    3.500
(  298, 299)  coste     7.900    7.900
(  298, 377)  coste     6.300    6.300
(  298, 388)  coste     7.000    7.000
(  298, 428)  coste     11.000    11.000
(  298, 433)  coste     2.900    2.900
(  299, 369)  coste     10.500    10.500
(  300, 354)  coste     13.000    13.000
(  300, 401)  coste     8.200    8.200
(  300, 405)  coste     3.700    3.700
(  300, 491)  coste     2.600    2.600
(  300, 494)  coste     14.600    14.600
(  302, 303)  coste     6.100    6.100
(  302, 316)  coste     4.200    4.200
(  302, 453)  coste     11.500    11.500
(  303, 349)  coste     0.800    0.800
(  303, 437)  coste     0.600    0.600
(  303, 490)  coste     11.700    11.700
(  304, 365)  coste     9.300    9.300
(  305, 317)  coste     8.000    8.000
(  305, 356)  coste     4.900    4.900
(  306, 344)  coste     6.500    6.500
(  306, 393)  coste     7.200    7.200
(  306, 396)  coste     7.700    7.700
(  306, 476)  coste     11.600    11.600
(  307, 426)  coste     7.800    7.800
(  307, 429)  coste     8.100    8.100
(  307, 466)  coste     10.600    10.600
(  308, 327)  coste     10.100    10.100
(  308, 372)  coste     6.100    6.100
(  308, 425)  coste     9.500    9.500
(  310, 423)  coste     3.200    3.200
(  311, 372)  coste     3.400    3.400
(  311, 417)  coste     12.400    12.400
(  311, 437)  coste     1.600    1.600
(  311, 459)  coste     2.200    2.200
(  311, 480)  coste     2.500    2.500
(  311, 482)  coste     4.400    4.400
(  312, 397)  coste     3.400    3.400
(  312, 413)  coste     6.800    6.800
(  312, 426)  coste     1.700    1.700
(  312, 458)  coste     5.300    5.300
(  312, 499)  coste     6.600    6.600
(  313, 434)  coste     1.600    1.600
(  313, 437)  coste     3.300    3.300
(  313, 470)  coste     11.200    11.200
(  313, 490)  coste     14.600    14.600
(  314, 375)  coste     5.800    5.800
(  314, 393)  coste     6.600    6.600
(  315, 320)  coste     3.100    3.100
(  315, 390)  coste     6.600    6.600
(  316, 424)  coste     10.900    10.900
(  316, 442)  coste     6.300    6.300
(  316, 458)  coste     5.800    5.800
(  316, 462)  coste     5.700    5.700
(  317, 333)  coste     11.500    11.500
(  317, 345)  coste     8.000    8.000
(  317, 346)  coste     3.600    3.600
(  317, 411)  coste     4.200    4.200
(  317, 439)  coste     0.600    0.600
(  317, 446)  coste     0.100    0.100
(  317, 481)  coste     3.800    3.800
(  318, 407)  coste     11.200    11.200
(  318, 443)  coste     14.800    14.800
(  319, 366)  coste     1.300    1.300
(  319, 421)  coste     11.400    11.400
(  319, 426)  coste     4.800    4.800
(  319, 442)  coste     7.700    7.700
(  320, 416)  coste     7.700    7.700
(  320, 483)  coste     2.600    2.600
(  321, 402)  coste     8.000    8.000
(  321, 496)  coste     2.500    2.500
(  322, 344)  coste     3.100    3.100
(  322, 441)  coste     3.800    3.800
(  322, 447)  coste     2.700    2.700
(  323, 474)  coste     12.600    12.600
(  323, 491)  coste     6.000    6.000
(  324, 377)  coste     8.800    8.800
(  324, 399)  coste     3.300    3.300
(  324, 422)  coste     3.000    3.000
(  325, 336)  coste     14.200    14.200
(  325, 391)  coste     12.900    12.900
(  325, 492)  coste     9.700    9.700
(  326, 364)  coste     2.000    2.000
(  326, 491)  coste     1.800    1.800
(  326, 500)  coste     2.000    2.000
(  327, 340)  coste     11.600    11.600
(  327, 433)  coste     9.800    9.800
(  328, 350)  coste     1.200    1.200
(  328, 360)  coste     5.100    5.100
(  328, 471)  coste     6.500    6.500
(  329, 346)  coste     6.500    6.500
(  329, 490)  coste     7.600    7.600
(  330, 427)  coste     11.800    11.800
(  330, 429)  coste     5.700    5.700
(  330, 435)  coste     14.700    14.700
(  330, 479)  coste     9.000    9.000
(  331, 442)  coste     3.900    3.900
(  332, 340)  coste     7.100    7.100
(  333, 357)  coste     4.900    4.900
(  333, 373)  coste     11.700    11.700
(  333, 436)  coste     7.200    7.200
(  334, 389)  coste     6.900    6.900
(  336, 368)  coste     13.700    13.700
(  337, 355)  coste     1.900    1.900
(  338, 378)  coste     5.900    5.900
(  338, 465)  coste     7.300    7.300
(  339, 342)  coste     6.400    6.400
(  339, 400)  coste     8.700    8.700
(  340, 341)  coste     3.700    3.700
(  340, 380)  coste     3.500    3.500
(  341, 419)  coste     9.600    9.600
(  341, 439)  coste     10.300    10.300
(  342, 470)  coste     3.300    3.300
(  343, 415)  coste     6.900    6.900
(  344, 360)  coste     6.000    6.000
(  344, 376)  coste     2.800    2.800
(  344, 440)  coste     5.400    5.400
(  344, 460)  coste     7.000    7.000
(  344, 486)  coste     4.300    4.300
(  346, 360)  coste     5.400    5.400
(  347, 422)  coste     6.400    6.400
(  348, 454)  coste     0.600    0.600
(  349, 350)  coste     6.300    6.300
(  349, 459)  coste     0.400    0.400
(  350, 444)  coste     4.600    4.600
(  351, 388)  coste     10.800    10.800
(  351, 424)  coste     6.900    6.900
(  352, 394)  coste     5.300    5.300
(  352, 416)  coste     2.600    2.600
(  352, 420)  coste     5.800    5.800
(  352, 422)  coste     6.000    6.000
(  352, 456)  coste     6.300    6.300
(  353, 409)  coste     5.600    5.600
(  353, 470)  coste     3.000    3.000
(  354, 393)  coste     6.700    6.700
(  354, 416)  coste     10.000    10.000
(  354, 425)  coste     13.400    13.400
(  354, 468)  coste     6.500    6.500
(  354, 489)  coste     5.200    5.200
(  355, 373)  coste     13.000    13.000
(  355, 390)  coste     8.600    8.600
(  355, 481)  coste     8.200    8.200
(  356, 409)  coste     10.600    10.600
(  356, 426)  coste     4.200    4.200
(  357, 380)  coste     8.100    8.100
(  357, 442)  coste     5.400    5.400
(  357, 488)  coste     5.800    5.800
(  358, 373)  coste     4.600    4.600
(  359, 398)  coste     8.200    8.200
(  359, 430)  coste     3.800    3.800
(  359, 453)  coste     2.200    2.200
(  360, 373)  coste     7.400    7.400
(  360, 403)  coste     4.600    4.600
(  360, 407)  coste     2.000    2.000
(  360, 480)  coste     1.900    1.900
(  361, 371)  coste     11.200    11.200
(  361, 405)  coste     4.000    4.000
(  361, 438)  coste     3.200    3.200
(  361, 480)  coste     1.400    1.400
(  362, 378)  coste     8.300    8.300
(  362, 388)  coste     13.300    13.300
(  362, 391)  coste     9.200    9.200
(  362, 449)  coste     12.900    12.900
(  364, 365)  coste     5.400    5.400
(  364, 433)  coste     7.000    7.000
(  364, 458)  coste     4.300    4.300
(  364, 473)  coste     2.700    2.700
(  364, 496)  coste     4.700    4.700
(  365, 486)  coste     5.500    5.500
(  366, 452)  coste     9.700    9.700
(  366, 462)  coste     10.000    10.000
(  366, 465)  coste     2.300    2.300
(  367, 446)  coste     9.200    9.200
(  368, 484)  coste     6.400    6.400
(  369, 377)  coste     7.700    7.700
(  370, 493)  coste     10.000    10.000
(  370, 496)  coste     12.700    12.700
(  371, 413)  coste     2.500    2.500
(  371, 457)  coste     7.700    7.700
(  372, 395)  coste     9.300    9.300
(  372, 481)  coste     9.600    9.600
(  373, 394)  coste     17.300    17.300
(  373, 398)  coste     6.800    6.800
(  373, 487)  coste     5.900    5.900
(  374, 435)  coste     1.400    1.400
(  375, 406)  coste     6.700    6.700
(  375, 465)  coste     3.200    3.200
(  375, 483)  coste     4.600    4.600
(  376, 447)  coste     7.200    7.200
(  376, 450)  coste     7.000    7.000
(  376, 475)  coste     9.700    9.700
(  377, 380)  coste     7.500    7.500
(  381, 452)  coste     1.500    1.500
(  381, 496)  coste     2.700    2.700
(  382, 415)  coste     12.600    12.600
(  382, 435)  coste     11.100    11.100
(  382, 465)  coste     8.600    8.600
(  382, 481)  coste     5.300    5.300
(  383, 430)  coste     3.100    3.100
(  383, 465)  coste     3.400    3.400
(  386, 468)  coste     8.600    8.600
(  387, 403)  coste     8.100    8.100
(  388, 400)  coste     15.000    15.000
(  388, 437)  coste     5.900    5.900
(  389, 408)  coste     5.700    5.700
(  390, 431)  coste     5.100    5.100
(  391, 414)  coste     2.400    2.400
(  392, 436)  coste     10.400    10.400
(  393, 404)  coste     3.600    3.600
(  393, 437)  coste     2.500    2.500
(  393, 483)  coste     1.600    1.600
(  394, 422)  coste     11.300    11.300
(  394, 475)  coste     9.600    9.600
(  395, 407)  coste     8.900    8.900
(  396, 410)  coste     8.100    8.100
(  396, 417)  coste     9.400    9.400
(  397, 464)  coste     2.600    2.600
(  398, 456)  coste     8.300    8.300
(  399, 410)  coste     2.800    2.800
(  399, 421)  coste     6.200    6.200
(  400, 412)  coste     7.100    7.100
(  400, 443)  coste     7.500    7.500
(  400, 500)  coste     7.300    7.300
(  402, 413)  coste     5.000    5.000
(  402, 419)  coste     6.700    6.700
(  403, 443)  coste     8.400    8.400
(  403, 480)  coste     2.700    2.700
(  405, 479)  coste     3.800    3.800
(  406, 459)  coste     5.000    5.000
(  406, 477)  coste     5.900    5.900
(  407, 415)  coste     2.700    2.700
(  407, 460)  coste     3.200    3.200
(  407, 488)  coste     10.000    10.000
(  408, 413)  coste     5.900    5.900
(  409, 459)  coste     5.500    5.500
(  409, 474)  coste     9.500    9.500
(  410, 444)  coste     6.800    6.800
(  410, 448)  coste     3.400    3.400
(  410, 492)  coste     8.100    8.100
