NOMBRE : N500E2000R100_01
(  176, 401)  coste     3.800    3.800
(  176, 418)  coste     4.400    4.400
(  177, 226)  coste     3.000    3.000
(  177, 227)  coste     12.300    12.300
(  177, 274)  coste     8.000    8.000
(  177, 327)  coste     8.600    8.600
(  177, 396)  coste     6.300    6.300
(  177, 415)  coste     3.500    3.500
(  177, 417)  coste     6.200    6.200
(  177, 478)  coste     7.800    7.800
(  178, 215)  coste     7.700    7.700
(  178, 359)  coste     2.200    2.200
(  178, 365)  coste     10.400    10.400
(  179, 405)  coste     3.500    3.500
(  179, 470)  coste     5.200    5.200
(  180, 196)  coste     8.900    8.900
(  180, 241)  coste     5.200    5.200
(  180, 344)  coste     9.400    9.400
(  180, 379)  coste     11.300    11.300
(  180, 397)  coste     2.100    2.100
(  181, 222)  coste     9.800    9.800
(  181, 250)  coste     3.600    3.600
(  181, 265)  coste     4.800    4.800
(  181, 463)  coste     10.600    10.600
(  181, 485)  coste     7.700    7.700
(  182, 184)  coste     4.200    4.200
(  182, 250)  coste     3.300    3.300
(  183, 343)  coste     5.800    5.800
(  183, 411)  coste     8.800    8.800
(  183, 499)  coste     8.500    8.500
(  184, 203)  coste     6.700    6.700
(  184, 388)  coste     12.500    12.500
(  184, 406)  coste     9.300    9.300
(  185, 281)  coste     11.900    11.900
(  185, 314)  coste     15.900    15.900
(  185, 322)  coste     9.300    9.300
(  186, 308)  coste     7.600    7.600
(  187, 203)  coste     10.600    10.600
(  188, 206)  coste     5.500    5.500
(  188, 295)  coste     5.200    5.200
(  188, 382)  coste     6.100    6.100
(  188, 472)  coste     4.700    4.700
(  188, 489)  coste     5.100    5.100
(  189, 206)  coste     2.200    2.200
(  189, 257)  coste     5.200    5.200
(  189, 314)  coste     12.400    12.400
(  189, 404)  coste     9.100    9.100
(  189, 482)  coste     6.200    6.200
(  189, 486)  coste     6.500    6.500
(  190, 202)  coste     5.400    5.400
(  190, 313)  coste     3.400    3.400
(  190, 315)  coste     3.100    3.100
(  190, 401)  coste     2.600    2.600
(  190, 445)  coste     2.700    2.700
(  190, 473)  coste     5.300    5.300
(  190, 490)  coste     5.000    5.000
(  190, 494)  coste     7.600    7.600
(  190, 500)  coste     2.100    2.100
(  191, 222)  coste     7.800    7.800
(  191, 239)  coste     6.700    6.700
(  191, 414)  coste     2.100    2.100
(  192, 318)  coste     15.500    15.500
(  192, 424)  coste     12.600    12.600
(  192, 448)  coste     10.500    10.500
(  192, 449)  coste     4.100    4.100
(  193, 274)  coste     3.600    3.600
(  193, 288)  coste     7.100    7.100
(  193, 343)  coste     9.900    9.900
(  193, 344)  coste     14.200    14.200
(  193, 369)  coste     9.700    9.700
(  193, 460)  coste     13.800    13.800
(  194, 197)  coste     8.200    8.200
(  194, 255)  coste     17.200    17.200
(  194, 282)  coste     2.900    2.900
(  194, 315)  coste     3.700    3.700
(  194, 316)  coste     1.400    1.400
(  194, 326)  coste     5.000    5.000
(  194, 382)  coste     15.000    15.000
(  195, 214)  coste     10.700    10.700
(  195, 266)  coste     6.900    6.900
(  195, 303)  coste     9.800    9.800
(  196, 203)  coste     3.200    3.200
(  196, 283)  coste     14.100    14.100
(  196, 301)  coste     4.300    4.300
(  196, 471)  coste     7.500    7.500
(  197, 200)  coste     4.200    4.200
(  197, 320)  coste     9.700    9.700
(  197, 454)  coste     10.700    10.700
(  197, 466)  coste     4.400    4.400
(  197, 489)  coste     7.800    7.800
(  198, 214)  coste     0.800    0.800
(  198, 232)  coste     2.600    2.600
(  198, 233)  coste     6.000    6.000
(  198, 318)  coste     7.900    7.900
(  198, 391)  coste     12.700    12.700
(  198, 394)  coste     5.300    5.300
(  199, 254)  coste     8.700    8.700
(  199, 258)  coste     11.100    11.100
(  199, 293)  coste     3.600    3.600
(  199, 300)  coste     8.700    8.700
(  199, 334)  coste     10.900    10.900
(  199, 357)  coste     4.300    4.300
(  199, 477)  coste     2.300    2.300
(  200, 253)  coste     8.000    8.000
(  200, 259)  coste     1.200    1.200
(  200, 376)  coste     5.500    5.500
(  200, 394)  coste     9.400    9.400
(  200, 495)  coste     5.800    5.800
(  201, 314)  coste     14.500    14.500
(  202, 267)  coste     5.400    5.400
(  202, 403)  coste     2.600    2.600
(  203, 221)  coste     3.800    3.800
(  203, 330)  coste     4.700    4.700
(  203, 369)  coste     7.600    7.600
(  203, 396)  coste     10.000    10.000
(  204, 235)  coste     3.300    3.300
(  204, 244)  coste     11.100    11.100
(  204, 273)  coste     6.200    6.200
(  204, 304)  coste     4.400    4.400
(  204, 306)  coste     5.800    5.800
(  204, 325)  coste     5.400    5.400
(  204, 395)  coste     4.800    4.800
(  204, 480)  coste     6.400    6.400
(  205, 353)  coste     15.500    15.500
(  205, 431)  coste     14.300    14.300
(  205, 462)  coste     8.900    8.900
(  206, 226)  coste     5.200    5.200
(  206, 228)  coste     7.900    7.900
(  206, 413)  coste     12.500    12.500
(  206, 430)  coste     6.300    6.300
(  206, 436)  coste     12.000    12.000
(  206, 466)  coste     4.400    4.400
(  206, 492)  coste     2.300    2.300
(  207, 379)  coste     5.800    5.800
(  207, 419)  coste     14.600    14.600
(  208, 269)  coste     13.900    13.900
(  208, 435)  coste     14.200    14.200
(  208, 496)  coste     4.800    4.800
(  209, 240)  coste     13.000    13.000
(  209, 375)  coste     14.100    14.100
(  209, 428)  coste     1.700    1.700
(  209, 498)  coste     7.000    7.000
(  210, 395)  coste     4.700    4.700
(  210, 399)  coste     3.400    3.400
(  211, 275)  coste     2.400    2.400
(  211, 306)  coste     13.900    13.900
(  211, 309)  coste     7.900    7.900
(  211, 375)  coste     7.900    7.900
(  211, 377)  coste     9.400    9.400
(  211, 392)  coste     11.300    11.300
(  211, 442)  coste     8.500    8.500
(  211, 445)  coste     8.400    8.400
(  212, 300)  coste     12.300    12.300
(  212, 391)  coste     0.900    0.900
(  212, 395)  coste     8.900    8.900
(  212, 441)  coste     2.400    2.400
(  213, 266)  coste     7.900    7.900
(  213, 316)  coste     3.400    3.400
(  213, 379)  coste     6.500    6.500
(  213, 383)  coste     4.800    4.800
(  213, 454)  coste     4.700    4.700
(  213, 455)  coste     10.700    10.700
(  214, 270)  coste     4.700    4.700
(  214, 293)  coste     5.600    5.600
(  214, 343)  coste     5.800    5.800
(  214, 353)  coste     2.900    2.900
(  215, 242)  coste     3.400    3.400
(  215, 320)  coste     11.500    11.500
(  215, 452)  coste     13.200    13.200
(  215, 453)  coste     7.900    7.900
(  216, 246)  coste     6.000    6.000
(  216, 297)  coste     8.500    8.500
(  216, 345)  coste     3.800    3.800
(  216, 388)  coste     7.200    7.200
(  216, 419)  coste     2.200    2.200
(  216, 469)  coste     10.200    10.200
(  217, 357)  coste     6.300    6.300
(  217, 415)  coste     4.400    4.400
(  218, 295)  coste     12.400    12.400
(  218, 434)  coste     11.900    11.900
(  218, 436)  coste     4.500    4.500
(  218, 443)  coste     11.100    11.100
(  218, 498)  coste     8.600    8.600
(  219, 220)  coste     2.900    2.900
(  219, 329)  coste     6.800    6.800
(  219, 429)  coste     13.500    13.500
(  220, 275)  coste     7.800    7.800
(  220, 293)  coste     4.200    4.200
(  220, 323)  coste     5.200    5.200
(  220, 337)  coste     11.300    11.300
(  220, 367)  coste     8.400    8.400
(  220, 386)  coste     4.800    4.800
(  220, 474)  coste     7.200    7.200
(  221, 350)  coste     7.700    7.700
(  221, 352)  coste     8.900    8.900
(  221, 415)  coste     6.000    6.000
(  222, 235)  coste     2.200    2.200
(  222, 249)  coste     5.200    5.200
(  222, 413)  coste     6.000    6.000
(  223, 414)  coste     4.500    4.500
(  224, 307)  coste     7.500    7.500
(  224, 324)  coste     11.400    11.400
(  224, 364)  coste     9.400    9.400
(  225, 367)  coste     1.600    1.600
(  225, 433)  coste     5.000    5.000
(  225, 476)  coste     7.500    7.500
(  226, 233)  coste     5.300    5.300
(  226, 288)  coste     1.900    1.900
(  226, 425)  coste     5.700    5.700
(  226, 449)  coste     4.200    4.200
(  226, 481)  coste     4.000    4.000
(  226, 495)  coste     2.800    2.800
(  227, 258)  coste     8.100    8.100
(  227, 286)  coste     11.900    11.900
(  227, 427)  coste     5.800    5.800
(  228, 257)  coste     6.900    6.900
(  228, 303)  coste     8.500    8.500
(  228, 371)  coste     1.300    1.300
(  228, 397)  coste     4.400    4.400
(  228, 416)  coste     4.900    4.900
(  228, 473)  coste     4.000    4.000
(  228, 498)  coste     5.000    5.000
(  229, 299)  coste     10.000    10.000
(  229, 322)  coste     6.000    6.000
(  229, 374)  coste     7.400    7.400
(  229, 430)  coste     9.700    9.700
(  229, 455)  coste     9.500    9.500
(  229, 459)  coste     2.100    2.100
(  230, 439)  coste     1.000    1.000
(  230, 449)  coste     3.500    3.500
(  230, 481)  coste     8.900    8.900
(  231, 258)  coste     3.800    3.800
(  231, 262)  coste     7.800    7.800
(  231, 301)  coste     6.600    6.600
(  231, 338)  coste     5.800    5.800
(  231, 362)  coste     3.400    3.400
(  231, 385)  coste     5.900    5.900
(  231, 459)  coste     8.900    8.900
(  232, 287)  coste     0.800    0.800
(  232, 331)  coste     1.200    1.200
(  232, 343)  coste     8.400    8.400
(  232, 476)  coste     6.500    6.500
(  233, 282)  coste     4.800    4.800
(  233, 319)  coste     2.700    2.700
(  233, 332)  coste     2.500    2.500
(  233, 339)  coste     2.600    2.600
(  233, 404)  coste     10.200    10.200
(  233, 487)  coste     9.900    9.900
(  234, 277)  coste     5.300    5.300
(  234, 386)  coste     4.200    4.200
(  235, 259)  coste     10.300    10.300
(  235, 309)  coste     5.100    5.100
(  235, 320)  coste     2.000    2.000
(  235, 372)  coste     4.700    4.700
(  235, 394)  coste     5.700    5.700
(  236, 294)  coste     0.700    0.700
(  236, 310)  coste     10.000    10.000
(  236, 414)  coste     8.200    8.200
(  237, 302)  coste     8.800    8.800
(  237, 316)  coste     3.200    3.200
(  237, 416)  coste     12.000    12.000
(  237, 454)  coste     4.100    4.100
(  237, 465)  coste     4.900    4.900
(  238, 245)  coste     5.600    5.600
(  238, 338)  coste     5.300    5.300
(  238, 407)  coste     8.600    8.600
(  238, 444)  coste     12.500    12.500
(  238, 474)  coste     7.000    7.000
(  239, 240)  coste     5.300    5.300
(  239, 411)  coste     6.700    6.700
(  240, 262)  coste     2.700    2.700
(  240, 283)  coste     14.500    14.500
(  241, 264)  coste     3.400    3.400
(  241, 274)  coste     5.600    5.600
(  241, 296)  coste     3.400    3.400
(  241, 311)  coste     4.400    4.400
(  241, 358)  coste     4.400    4.400
(  241, 430)  coste     9.300    9.300
(  241, 462)  coste     3.800    3.800
(  242, 399)  coste     4.700    4.700
(  242, 415)  coste     5.300    5.300
(  242, 438)  coste     7.400    7.400
(  243, 267)  coste     5.000    5.000
(  243, 296)  coste     2.800    2.800
(  244, 263)  coste     13.100    13.100
(  244, 278)  coste     5.000    5.000
(  244, 304)  coste     10.500    10.500
(  244, 349)  coste     6.200    6.200
(  244, 358)  coste     3.700    3.700
(  244, 368)  coste     5.900    5.900
(  244, 468)  coste     5.700    5.700
(  245, 248)  coste     1.200    1.200
(  245, 254)  coste     7.300    7.300
(  245, 331)  coste     5.400    5.400
(  245, 337)  coste     9.300    9.300
(  245, 366)  coste     4.700    4.700
(  245, 382)  coste     4.300    4.300
(  245, 441)  coste     2.600    2.600
(  245, 456)  coste     8.500    8.500
(  246, 300)  coste     7.100    7.100
(  246, 356)  coste     8.200    8.200
(  246, 434)  coste     11.100    11.100
(  246, 467)  coste     3.800    3.800
(  246, 484)  coste     11.700    11.700
(  246, 493)  coste     8.100    8.100
(  247, 291)  coste     4.100    4.100
(  247, 329)  coste     7.000    7.000
(  247, 374)  coste     5.200    5.200
(  247, 465)  coste     1.900    1.900
(  248, 269)  coste     7.800    7.800
(  249, 366)  coste     5.500    5.500
(  249, 385)  coste     2.000    2.000
(  250, 368)  coste     1.900    1.900
(  250, 409)  coste     5.700    5.700
(  250, 433)  coste     10.400    10.400
(  250, 470)  coste     1.000    1.000
(  251, 331)  coste     4.900    4.900
(  251, 380)  coste     9.300    9.300
(  251, 473)  coste     11.700    11.700
(  252, 316)  coste     12.800    12.800
(  252, 326)  coste     9.200    9.200
(  252, 410)  coste     10.600    10.600
(  252, 419)  coste     4.300    4.300
(  252, 449)  coste     8.600    8.600
(  253, 339)  coste     6.900    6.900
(  253, 343)  coste     5.900    5.900
(  253, 375)  coste     4.200    4.200
(  253, 495)  coste     2.200    2.200
(  254, 299)  coste     6.400    6.400
(  254, 315)  coste     4.700    4.700
(  254, 405)  coste     8.000    8.000
(  255, 428)  coste     14.200    14.200
(  255, 430)  coste     7.500    7.500
(  256, 343)  coste     2.100    2.100
(  257, 273)  coste     4.000    4.000
(  257, 287)  coste     1.500    1.500
(  257, 368)  coste     0.200    0.200
(  257, 397)  coste     4.300    4.300
(  257, 400)  coste     6.400    6.400
(  257, 406)  coste     3.300    3.300
(  257, 437)  coste     9.500    9.500
(  257, 439)  coste     3.100    3.100
(  258, 367)  coste     4.900    4.900
(  259, 295)  coste     4.300    4.300
(  259, 296)  coste     7.400    7.400
(  259, 351)  coste     11.700    11.700
(  259, 363)  coste     7.100    7.100
(  259, 411)  coste     6.900    6.900
(  259, 416)  coste     13.400    13.400
(  259, 439)  coste     7.300    7.300
(  260, 289)  coste     3.400    3.400
(  260, 339)  coste     8.300    8.300
(  261, 306)  coste     7.200    7.200
(  261, 330)  coste     3.600    3.600
(  261, 427)  coste     4.700    4.700
(  261, 475)  coste     2.200    2.200
(  262, 303)  coste     9.600    9.600
(  262, 317)  coste     2.800    2.800
(  262, 414)  coste     8.200    8.200
(  262, 418)  coste     6.600    6.600
(  263, 416)  coste     4.400    4.400
(  263, 484)  coste     1.600    1.600
(  264, 266)  coste     3.300    3.300
(  264, 321)  coste     5.900    5.900
(  264, 347)  coste     6.300    6.300
(  264, 355)  coste     6.800    6.800
(  264, 410)  coste     6.400    6.400
(  264, 437)  coste     4.100    4.100
(  265, 356)  coste     1.000    1.000
(  265, 368)  coste     2.500    2.500
(  265, 383)  coste     3.300    3.300
(  265, 408)  coste     2.800    2.800
(  265, 431)  coste     2.900    2.900
(  265, 447)  coste     7.500    7.500
(  266, 276)  coste     4.900    4.900
(  267, 321)  coste     8.700    8.700
(  267, 357)  coste     6.400    6.400
(  267, 450)  coste     6.600    6.600
(  268, 270)  coste     10.600    10.600
(  268, 370)  coste     7.800    7.800
(  268, 410)  coste     4.000    4.000
(  268, 445)  coste     6.700    6.700
(  269, 320)  coste     3.600    3.600
(  269, 342)  coste     3.000    3.000
(  269, 428)  coste     4.500    4.500
(  270, 394)  coste     1.600    1.600
(  270, 486)  coste     3.100    3.100
(  270, 492)  coste     8.900    8.900
(  271, 305)  coste     7.500    7.500
(  271, 320)  coste     4.200    4.200
(  271, 397)  coste     5.000    5.000
(  271, 412)  coste     6.000    6.000
(  271, 436)  coste     6.100    6.100
(  271, 439)  coste     8.000    8.000
(  272, 495)  coste     3.200    3.200
(  273, 392)  coste     0.800    0.800
(  273, 459)  coste     2.100    2.100
(  274, 308)  coste     4.000    4.000
(  274, 346)  coste     9.400    9.400
(  275, 308)  coste     1.300    1.300
(  275, 350)  coste     10.100    10.100
(  275, 363)  coste     1.600    1.600
(  276, 277)  coste     6.800    6.800
(  276, 326)  coste     3.200    3.200
(  276, 446)  coste     10.000    10.000
(  276, 495)  coste     8.000    8.000
(  277, 295)  coste     4.900    4.900
(  277, 479)  coste     8.800    8.800
(  277, 497)  coste     3.000    3.000
(  278, 285)  coste     10.700    10.700
(  278, 318)  coste     11.900    11.900
(  278, 474)  coste     2.000    2.000
(  278, 481)  coste     7.700    7.700
(  278, 489)  coste     4.300    4.300
(  279, 294)  coste     9.400    9.400
(  279, 348)  coste     1.600    1.600
(  279, 394)  coste     5.300    5.300
(  280, 372)  coste     6.500    6.500
(  280, 415)  coste     8.800    8.800
(  280, 482)  coste     6.500    6.500
(  280, 485)  coste     11.100    11.100
(  281, 336)  coste     9.000    9.000
(  281, 375)  coste     6.600    6.600
(  281, 410)  coste     7.400    7.400
(  281, 469)  coste     7.900    7.900
(  282, 353)  coste     2.900    2.900
(  282, 366)  coste     8.900    8.900
(  282, 415)  coste     3.200    3.200
(  282, 442)  coste     4.500    4.500
(  283, 308)  coste     7.800    7.800
(  283, 329)  coste     4.200    4.200
(  283, 382)  coste     14.400    14.400
(  284, 352)  coste     5.500    5.500
(  284, 457)  coste     7.700    7.700
(  284, 462)  coste     5.100    5.100
(  284, 464)  coste     5.200    5.200
(  285, 302)  coste     3.000    3.000
(  285, 335)  coste     8.400    8.400
(  286, 377)  coste     3.700    3.700
(  286, 422)  coste     5.400    5.400
(  286, 457)  coste     6.000    6.000
(  286, 466)  coste     3.400    3.400
(  286, 472)  coste     6.400    6.400
(  287, 319)  coste     8.900    8.900
(  289, 344)  coste     10.600    10.600
(  289, 361)  coste     4.600    4.600
(  289, 382)  coste     2.600    2.600
(  289, 467)  coste     5.700    5.700
(  289, 468)  coste     8.000    8.000
(  290, 360)  coste     3.200    3.200
(  290, 412)  coste     3.600    3.600
(  290, 489)  coste     4.700    4.700
(  291, 346)  coste     5.100    5.100
(  291, 456)  coste     9.100    9.100
(  291, 473)  coste     3.800    3.800
(  292, 310)  coste     8.400    8.400
(  292, 326)  coste     3.800    3.800
(  292, 393)  coste     6.700    6.700
(  294, 343)  coste     5.400    5.400
(  294, 386)  coste     4.400    4.400
(  294, 478)  coste     0.500    0.500
(  295, 320)  coste     12.200    12.200
(  296, 407)  coste     2.500    2.500
(  297, 434)  coste     6.200    6.200
(  297, 472)  coste     10.200    10.200
(  298, 430)  coste     14.300    14.300
(  299, 421)  coste     1.500    1.500
(  299, 425)  coste     5.900    5.900
(  299, 472)  coste     3.600    3.600
(  299, 490)  coste     1.800    1.800
(  300, 377)  coste     5.500    5.500
(  300, 396)  coste     0.500    0.500
(  302, 381)  coste     4.600    4.600
(  302, 446)  coste     5.800    5.800
(  303, 355)  coste     11.400    11.400
(  303, 364)  coste     8.300    8.300
(  304, 417)  coste     7.400    7.400
(  305, 394)  coste     8.200    8.200
(  305, 419)  coste     12.300    12.300
(  306, 331)  coste     4.900    4.900
(  306, 342)  coste     4.900    4.900
(  306, 378)  coste     5.100    5.100
(  306, 413)  coste     10.300    10.300
(  306, 428)  coste     2.800    2.800
(  306, 438)  coste     9.200    9.200
(  306, 463)  coste     9.900    9.900
(  306, 490)  coste     8.800    8.800
(  307, 386)  coste     4.100    4.100
(  307, 451)  coste     2.500    2.500
(  307, 473)  coste     8.300    8.300
(  308, 314)  coste     11.400    11.400
(  308, 420)  coste     8.800    8.800
(  309, 400)  coste     6.400    6.400
(  309, 437)  coste     5.900    5.900
(  309, 468)  coste     5.800    5.800
(  310, 328)  coste     0.700    0.700
(  310, 404)  coste     1.500    1.500
(  310, 439)  coste     8.300    8.300
(  310, 464)  coste     6.900    6.900
(  311, 436)  coste     13.000    13.000
(  311, 476)  coste     4.600    4.600
(  311, 485)  coste     3.400    3.400
(  311, 494)  coste     6.800    6.800
(  311, 496)  coste     4.600    4.600
(  312, 395)  coste     7.800    7.800
(  313, 425)  coste     6.900    6.900
(  314, 330)  coste     6.400    6.400
(  314, 397)  coste     2.900    2.900
(  314, 415)  coste     8.700    8.700
(  314, 418)  coste     5.800    5.800
(  315, 407)  coste     8.800    8.800
(  315, 422)  coste     9.900    9.900
(  315, 426)  coste     11.500    11.500
(  316, 373)  coste     11.700    11.700
(  316, 422)  coste     9.800    9.800
(  316, 481)  coste     9.600    9.600
(  317, 344)  coste     12.000    12.000
(  317, 345)  coste     4.700    4.700
(  317, 396)  coste     9.900    9.900
(  317, 423)  coste     9.200    9.200
(  318, 355)  coste     11.200    11.200
(  318, 388)  coste     14.700    14.700
(  318, 408)  coste     8.300    8.300
(  319, 452)  coste     7.800    7.800
(  319, 453)  coste     6.100    6.100
(  319, 495)  coste     5.800    5.800
(  320, 414)  coste     6.900    6.900
(  320, 426)  coste     4.100    4.100
(  320, 453)  coste     4.800    4.800
(  321, 341)  coste     4.200    4.200
(  321, 464)  coste     8.400    8.400
(  321, 468)  coste     9.500    9.500
(  321, 471)  coste     2.500    2.500
(  321, 498)  coste     8.600    8.600
(  322, 331)  coste     0.700    0.700
(  322, 342)  coste     4.900    4.900
(  322, 348)  coste     2.300    2.300
(  322, 353)  coste     6.000    6.000
(  322, 492)  coste     5.100    5.100
(  323, 369)  coste     6.600    6.600
(  323, 401)  coste     2.300    2.300
(  324, 446)  coste     7.300    7.300
(  326, 355)  coste     1.800    1.800
(  326, 364)  coste     3.700    3.700
(  326, 442)  coste     3.000    3.000
(  326, 496)  coste     5.800    5.800
(  327, 333)  coste     7.200    7.200
(  327, 355)  coste     9.600    9.600
(  327, 391)  coste     5.600    5.600
(  327, 461)  coste     9.200    9.200
(  327, 476)  coste     2.400    2.400
(  328, 414)  coste     4.700    4.700
(  328, 451)  coste     5.400    5.400
(  330, 358)  coste     6.800    6.800
(  330, 467)  coste     5.700    5.700
(  331, 342)  coste     5.200    5.200
(  331, 374)  coste     7.700    7.700
(  331, 398)  coste     5.800    5.800
(  331, 404)  coste     2.800    2.800
(  332, 360)  coste     8.900    8.900
(  332, 374)  coste     2.200    2.200
(  332, 386)  coste     6.900    6.900
(  332, 438)  coste     5.600    5.600
(  333, 367)  coste     2.300    2.300
(  333, 377)  coste     1.500    1.500
(  333, 400)  coste     7.000    7.000
(  333, 408)  coste     2.900    2.900
(  334, 425)  coste     9.100    9.100
(  335, 377)  coste     2.700    2.700
(  335, 398)  coste     2.700    2.700
(  335, 467)  coste     9.100    9.100
(  335, 478)  coste     10.000    10.000
(  336, 380)  coste     6.100    6.100
(  337, 475)  coste     9.400    9.400
(  337, 499)  coste     8.800    8.800
(  338, 420)  coste     7.000    7.000
(  338, 446)  coste     3.000    3.000
(  339, 398)  coste     10.600    10.600
(  339, 425)  coste     8.400    8.400
(  340, 365)  coste     9.200    9.200
(  340, 373)  coste     0.800    0.800
(  340, 441)  coste     1.400    1.400
(  340, 462)  coste     6.900    6.900
(  341, 367)  coste     3.200    3.200
(  341, 375)  coste     11.300    11.300
(  341, 497)  coste     1.500    1.500
(  342, 348)  coste     6.800    6.800
(  343, 396)  coste     2.200    2.200
(  343, 486)  coste     7.400    7.400
(  344, 402)  coste     6.300    6.300
(  344, 437)  coste     12.100    12.100
(  345, 373)  coste     3.400    3.400
(  346, 352)  coste     10.400    10.400
(  346, 374)  coste     11.600    11.600
(  346, 427)  coste     9.500    9.500
(  347, 383)  coste     1.500    1.500
(  347, 413)  coste     12.200    12.200
(  348, 363)  coste     6.200    6.200
(  348, 418)  coste     2.100    2.100
(  349, 377)  coste     4.400    4.400
(  349, 384)  coste     6.300    6.300
(  349, 487)  coste     6.500    6.500
(  350, 438)  coste     7.800    7.800
(  350, 448)  coste     7.800    7.800
(  351, 462)  coste     7.900    7.900
(  353, 366)  coste     11.800    11.800
(  353, 480)  coste     3.400    3.400
(  353, 482)  coste     11.800    11.800
(  355, 402)  coste     8.100    8.100
(  355, 413)  coste     12.700    12.700
(  356, 400)  coste     6.100    6.100
(  356, 460)  coste     0.900    0.900
(  357, 386)  coste     2.300    2.300
(  357, 448)  coste     3.600    3.600
(  358, 436)  coste     13.000    13.000
(  359, 394)  coste     3.300    3.300
(  359, 442)  coste     5.900    5.900
(  359, 468)  coste     6.300    6.300
(  360, 393)  coste     1.800    1.800
(  360, 419)  coste     6.800    6.800
(  360, 430)  coste     8.200    8.200
(  360, 486)  coste     1.200    1.200
(  361, 422)  coste     11.800    11.800
(  361, 450)  coste     3.000    3.000
(  361, 454)  coste     9.300    9.300
(  361, 485)  coste     6.800    6.800
(  361, 499)  coste     9.200    9.200
(  362, 398)  coste     9.500    9.500
(  363, 451)  coste     6.400    6.400
(  364, 416)  coste     11.300    11.300
(  364, 486)  coste     1.600    1.600
(  365, 411)  coste     10.800    10.800
(  365, 421)  coste     6.600    6.600
(  365, 480)  coste     5.500    5.500
(  365, 485)  coste     10.700    10.700
(  366, 384)  coste     3.600    3.600
(  366, 402)  coste     9.500    9.500
(  366, 442)  coste     8.200    8.200
(  366, 443)  coste     11.800    11.800
(  366, 490)  coste     7.200    7.200
(  366, 499)  coste     3.400    3.400
(  367, 420)  coste     1.900    1.900
(  367, 457)  coste     4.900    4.900
(  367, 497)  coste     4.300    4.300
(  368, 373)  coste     8.500    8.500
(  368, 411)  coste     2.300    2.300
(  368, 414)  coste     2.400    2.400
(  368, 457)  coste     7.800    7.800
(  369, 443)  coste     3.900    3.900
(  369, 474)  coste     6.600    6.600
(  370, 386)  coste     3.500    3.500
(  370, 402)  coste     6.700    6.700
(  370, 407)  coste     4.100    4.100
(  370, 420)  coste     5.000    5.000
(  370, 455)  coste     7.100    7.100
(  370, 460)  coste     6.200    6.200
(  370, 497)  coste     3.200    3.200
(  371, 374)  coste     8.000    8.000
(  371, 460)  coste     9.400    9.400
(  372, 410)  coste     4.800    4.800
(  372, 451)  coste     4.900    4.900
(  372, 453)  coste     0.900    0.900
(  373, 397)  coste     6.200    6.200
(  374, 405)  coste     6.800    6.800
(  374, 469)  coste     9.500    9.500
(  374, 471)  coste     7.800    7.800
(  375, 432)  coste     11.200    11.200
(  375, 463)  coste     0.700    0.700
(  376, 406)  coste     3.400    3.400
(  376, 433)  coste     8.400    8.400
(  376, 488)  coste     6.300    6.300
(  377, 395)  coste     3.500    3.500
(  377, 451)  coste     1.000    1.000
(  378, 390)  coste     3.200    3.200
(  378, 392)  coste     2.300    2.300
(  378, 421)  coste     8.000    8.000
(  379, 453)  coste     3.600    3.600
(  379, 482)  coste     6.500    6.500
(  379, 483)  coste     7.600    7.600
(  379, 484)  coste     9.900    9.900
(  379, 492)  coste     4.200    4.200
(  380, 400)  coste     1.300    1.300
(  380, 449)  coste     8.700    8.700
(  380, 450)  coste     2.300    2.300
(  381, 410)  coste     4.800    4.800
(  381, 474)  coste     9.700    9.700
(  382, 394)  coste     7.600    7.600
(  382, 412)  coste     8.300    8.300
(  383, 388)  coste     10.700    10.700
(  383, 462)  coste     9.200    9.200
(  384, 481)  coste     7.400    7.400
(  386, 421)  coste     0.600    0.600
(  386, 432)  coste     4.700    4.700
(  387, 459)  coste     5.100    5.100
(  388, 458)  coste     5.700    5.700
(  388, 461)  coste     3.900    3.900
(  388, 495)  coste     8.100    8.100
(  389, 396)  coste     5.900    5.900
(  390, 432)  coste     1.900    1.900
(  390, 438)  coste     7.900    7.900
(  391, 454)  coste     11.300    11.300
(  391, 477)  coste     5.400    5.400
(  392, 398)  coste     3.500    3.500
(  393, 448)  coste     3.300    3.300
(  394, 452)  coste     5.400    5.400
(  394, 454)  coste     3.900    3.900
(  394, 474)  coste     1.900    1.900
(  395, 418)  coste     3.600    3.600
(  396, 401)  coste     4.700    4.700
(  396, 403)  coste     5.500    5.500
(  396, 417)  coste     2.100    2.100
(  396, 422)  coste     11.300    11.300
(  396, 423)  coste     1.100    1.100
(  396, 460)  coste     1.700    1.700
(  397, 406)  coste     3.000    3.000
(  397, 447)  coste     2.700    2.700
(  398, 495)  coste     8.500    8.500
(  399, 425)  coste     4.800    4.800
(  399, 447)  coste     4.100    4.100
(  399, 448)  coste     6.300    6.300
(  400, 407)  coste     10.100    10.100
(  400, 497)  coste     4.800    4.800
(  401, 422)  coste     6.600    6.600
(  402, 462)  coste     10.100    10.100
(  404, 434)  coste     8.700    8.700
(  404, 489)  coste     2.300    2.300
(  406, 412)  coste     10.000    10.000
(  406, 430)  coste     11.400    11.400
(  406, 444)  coste     4.300    4.300
(  407, 420)  coste     9.100    9.100
(  407, 481)  coste     7.700    7.700
(  408, 433)  coste     8.200    8.200
(  410, 484)  coste     9.200    9.200
(  411, 460)  coste     4.900    4.900
(  412, 430)  coste     3.000    3.000
