NOMBRE : N500E2000R100_04
(  178, 270)  coste     2.200    2.200
(  178, 357)  coste     1.700    1.700
(  179, 264)  coste     3.700    3.700
(  179, 287)  coste     3.200    3.200
(  179, 294)  coste     7.500    7.500
(  179, 344)  coste     0.300    0.300
(  180, 241)  coste     5.300    5.300
(  180, 338)  coste     7.800    7.800
(  180, 377)  coste     9.500    9.500
(  180, 458)  coste     5.900    5.900
(  181, 258)  coste     9.000    9.000
(  181, 329)  coste     8.500    8.500
(  181, 360)  coste     3.700    3.700
(  181, 377)  coste     5.600    5.600
(  181, 381)  coste     2.300    2.300
(  181, 382)  coste     7.700    7.700
(  182, 201)  coste     9.600    9.600
(  182, 456)  coste     11.500    11.500
(  183, 195)  coste     10.400    10.400
(  183, 247)  coste     4.300    4.300
(  183, 279)  coste     13.300    13.300
(  183, 306)  coste     7.800    7.800
(  183, 467)  coste     11.000    11.000
(  184, 435)  coste     10.700    10.700
(  185, 249)  coste     1.300    1.300
(  185, 291)  coste     5.500    5.500
(  185, 343)  coste     4.800    4.800
(  185, 402)  coste     1.000    1.000
(  185, 426)  coste     2.700    2.700
(  186, 187)  coste     1.100    1.100
(  186, 307)  coste     5.400    5.400
(  186, 340)  coste     3.300    3.300
(  186, 366)  coste     11.900    11.900
(  186, 491)  coste     1.300    1.300
(  187, 201)  coste     7.700    7.700
(  187, 209)  coste     10.300    10.300
(  187, 211)  coste     6.100    6.100
(  187, 239)  coste     7.400    7.400
(  187, 278)  coste     0.500    0.500
(  187, 389)  coste     6.700    6.700
(  188, 218)  coste     10.000    10.000
(  188, 261)  coste     6.200    6.200
(  188, 285)  coste     7.400    7.400
(  188, 315)  coste     9.900    9.900
(  189, 266)  coste     14.200    14.200
(  189, 303)  coste     10.800    10.800
(  189, 474)  coste     4.800    4.800
(  190, 292)  coste     5.100    5.100
(  190, 295)  coste     8.500    8.500
(  190, 372)  coste     5.600    5.600
(  190, 409)  coste     7.700    7.700
(  191, 234)  coste     6.500    6.500
(  191, 242)  coste     3.300    3.300
(  191, 263)  coste     4.900    4.900
(  191, 393)  coste     4.100    4.100
(  191, 424)  coste     3.200    3.200
(  191, 491)  coste     7.800    7.800
(  192, 227)  coste     9.700    9.700
(  192, 286)  coste     9.900    9.900
(  192, 334)  coste     10.900    10.900
(  192, 445)  coste     5.300    5.300
(  193, 261)  coste     7.100    7.100
(  193, 330)  coste     10.800    10.800
(  193, 488)  coste     6.200    6.200
(  194, 273)  coste     1.900    1.900
(  194, 316)  coste     11.100    11.100
(  194, 327)  coste     5.100    5.100
(  194, 382)  coste     7.400    7.400
(  194, 409)  coste     7.400    7.400
(  194, 441)  coste     4.200    4.200
(  194, 444)  coste     2.400    2.400
(  195, 253)  coste     2.400    2.400
(  195, 300)  coste     9.600    9.600
(  195, 325)  coste     6.800    6.800
(  195, 396)  coste     8.800    8.800
(  195, 407)  coste     0.800    0.800
(  195, 459)  coste     9.200    9.200
(  196, 206)  coste     3.900    3.900
(  196, 262)  coste     4.100    4.100
(  196, 323)  coste     4.800    4.800
(  196, 348)  coste     1.200    1.200
(  196, 436)  coste     7.500    7.500
(  197, 204)  coste     3.900    3.900
(  197, 259)  coste     2.600    2.600
(  197, 344)  coste     2.900    2.900
(  197, 375)  coste     8.100    8.100
(  197, 442)  coste     7.300    7.300
(  198, 222)  coste     11.200    11.200
(  198, 273)  coste     5.200    5.200
(  198, 283)  coste     12.300    12.300
(  198, 314)  coste     14.500    14.500
(  198, 380)  coste     4.500    4.500
(  198, 411)  coste     3.700    3.700
(  198, 484)  coste     10.800    10.800
(  199, 446)  coste     8.900    8.900
(  199, 461)  coste     4.300    4.300
(  200, 219)  coste     3.600    3.600
(  200, 273)  coste     12.000    12.000
(  200, 291)  coste     9.800    9.800
(  200, 293)  coste     12.900    12.900
(  200, 305)  coste     11.300    11.300
(  200, 333)  coste     7.800    7.800
(  200, 426)  coste     6.800    6.800
(  200, 466)  coste     14.500    14.500
(  201, 293)  coste     6.300    6.300
(  201, 327)  coste     2.600    2.600
(  201, 494)  coste     4.100    4.100
(  202, 272)  coste     8.200    8.200
(  202, 286)  coste     6.500    6.500
(  202, 364)  coste     7.700    7.700
(  202, 378)  coste     7.000    7.000
(  202, 443)  coste     11.900    11.900
(  203, 248)  coste     3.500    3.500
(  203, 364)  coste     9.100    9.100
(  203, 373)  coste     5.400    5.400
(  203, 411)  coste     5.300    5.300
(  204, 271)  coste     7.100    7.100
(  204, 343)  coste     1.600    1.600
(  204, 448)  coste     8.300    8.300
(  204, 464)  coste     3.200    3.200
(  204, 482)  coste     6.400    6.400
(  204, 484)  coste     13.700    13.700
(  204, 496)  coste     5.600    5.600
(  205, 239)  coste     2.500    2.500
(  205, 268)  coste     7.700    7.700
(  205, 309)  coste     6.400    6.400
(  205, 396)  coste     7.700    7.700
(  205, 403)  coste     3.000    3.000
(  206, 324)  coste     6.100    6.100
(  206, 386)  coste     6.300    6.300
(  206, 396)  coste     2.300    2.300
(  206, 407)  coste     8.100    8.100
(  206, 459)  coste     8.700    8.700
(  207, 241)  coste     1.000    1.000
(  207, 256)  coste     5.200    5.200
(  207, 332)  coste     4.600    4.600
(  207, 380)  coste     1.900    1.900
(  207, 386)  coste     9.700    9.700
(  207, 445)  coste     7.100    7.100
(  207, 476)  coste     11.500    11.500
(  208, 226)  coste     2.100    2.100
(  208, 256)  coste     15.900    15.900
(  208, 323)  coste     5.200    5.200
(  208, 415)  coste     10.300    10.300
(  208, 432)  coste     11.200    11.200
(  208, 469)  coste     9.700    9.700
(  209, 388)  coste     9.500    9.500
(  210, 259)  coste     9.700    9.700
(  210, 294)  coste     6.400    6.400
(  210, 328)  coste     3.900    3.900
(  210, 433)  coste     8.000    8.000
(  210, 448)  coste     6.700    6.700
(  210, 496)  coste     5.600    5.600
(  211, 244)  coste     9.500    9.500
(  211, 248)  coste     10.300    10.300
(  211, 255)  coste     9.000    9.000
(  211, 379)  coste     4.700    4.700
(  211, 385)  coste     5.300    5.300
(  211, 401)  coste     6.300    6.300
(  211, 461)  coste     6.400    6.400
(  212, 229)  coste     9.400    9.400
(  212, 328)  coste     9.400    9.400
(  212, 386)  coste     6.900    6.900
(  212, 416)  coste     3.200    3.200
(  213, 246)  coste     10.200    10.200
(  213, 337)  coste     1.000    1.000
(  213, 384)  coste     6.900    6.900
(  213, 395)  coste     5.700    5.700
(  214, 297)  coste     7.200    7.200
(  214, 343)  coste     11.600    11.600
(  214, 414)  coste     11.300    11.300
(  215, 334)  coste     3.100    3.100
(  215, 387)  coste     3.300    3.300
(  215, 417)  coste     3.500    3.500
(  215, 466)  coste     9.700    9.700
(  216, 270)  coste     7.000    7.000
(  216, 300)  coste     2.400    2.400
(  216, 302)  coste     3.800    3.800
(  216, 363)  coste     7.400    7.400
(  216, 441)  coste     7.600    7.600
(  217, 292)  coste     5.600    5.600
(  217, 340)  coste     2.400    2.400
(  217, 367)  coste     7.800    7.800
(  217, 462)  coste     6.000    6.000
(  218, 235)  coste     10.500    10.500
(  218, 311)  coste     12.200    12.200
(  218, 314)  coste     2.400    2.400
(  218, 359)  coste     4.500    4.500
(  218, 360)  coste     7.800    7.800
(  218, 361)  coste     11.700    11.700
(  219, 357)  coste     12.600    12.600
(  219, 394)  coste     5.500    5.500
(  219, 429)  coste     7.900    7.900
(  219, 487)  coste     4.700    4.700
(  220, 260)  coste     7.300    7.300
(  220, 261)  coste     2.300    2.300
(  220, 296)  coste     7.900    7.900
(  220, 339)  coste     2.300    2.300
(  220, 396)  coste     5.300    5.300
(  221, 388)  coste     11.900    11.900
(  222, 251)  coste     10.800    10.800
(  222, 415)  coste     7.400    7.400
(  222, 419)  coste     8.600    8.600
(  222, 421)  coste     4.200    4.200
(  222, 464)  coste     9.100    9.100
(  222, 481)  coste     4.700    4.700
(  223, 276)  coste     1.400    1.400
(  223, 445)  coste     2.400    2.400
(  224, 244)  coste     3.400    3.400
(  224, 328)  coste     12.900    12.900
(  224, 477)  coste     7.400    7.400
(  225, 234)  coste     7.000    7.000
(  225, 281)  coste     7.700    7.700
(  225, 297)  coste     6.700    6.700
(  225, 323)  coste     5.700    5.700
(  225, 331)  coste     9.300    9.300
(  225, 430)  coste     7.000    7.000
(  225, 468)  coste     8.500    8.500
(  225, 488)  coste     3.600    3.600
(  225, 500)  coste     6.800    6.800
(  226, 453)  coste     3.200    3.200
(  227, 311)  coste     9.400    9.400
(  227, 339)  coste     11.400    11.400
(  227, 360)  coste     6.200    6.200
(  227, 400)  coste     5.600    5.600
(  227, 414)  coste     13.900    13.900
(  227, 454)  coste     3.100    3.100
(  227, 495)  coste     3.900    3.900
(  228, 244)  coste     10.000    10.000
(  228, 360)  coste     9.000    9.000
(  228, 371)  coste     3.300    3.300
(  228, 414)  coste     3.700    3.700
(  228, 442)  coste     7.200    7.200
(  229, 245)  coste     5.400    5.400
(  229, 266)  coste     9.300    9.300
(  229, 281)  coste     10.500    10.500
(  229, 369)  coste     2.300    2.300
(  229, 406)  coste     5.100    5.100
(  229, 416)  coste     9.800    9.800
(  229, 418)  coste     7.500    7.500
(  229, 427)  coste     4.000    4.000
(  229, 470)  coste     7.400    7.400
(  229, 491)  coste     6.500    6.500
(  230, 301)  coste     0.900    0.900
(  230, 365)  coste     8.200    8.200
(  230, 366)  coste     7.300    7.300
(  230, 422)  coste     10.500    10.500
(  230, 430)  coste     11.400    11.400
(  230, 487)  coste     6.700    6.700
(  231, 397)  coste     9.700    9.700
(  231, 413)  coste     7.900    7.900
(  232, 435)  coste     9.000    9.000
(  232, 470)  coste     9.000    9.000
(  233, 318)  coste     3.800    3.800
(  233, 320)  coste     5.000    5.000
(  233, 340)  coste     4.600    4.600
(  233, 451)  coste     11.600    11.600
(  234, 244)  coste     3.900    3.900
(  234, 300)  coste     4.300    4.300
(  234, 309)  coste     5.600    5.600
(  234, 333)  coste     4.400    4.400
(  234, 373)  coste     2.600    2.600
(  234, 446)  coste     5.600    5.600
(  234, 463)  coste     6.700    6.700
(  235, 253)  coste     2.900    2.900
(  235, 282)  coste     9.400    9.400
(  235, 324)  coste     3.100    3.100
(  235, 371)  coste     7.800    7.800
(  235, 384)  coste     6.400    6.400
(  235, 392)  coste     6.500    6.500
(  235, 463)  coste     6.500    6.500
(  235, 490)  coste     4.500    4.500
(  236, 321)  coste     9.000    9.000
(  237, 353)  coste     5.900    5.900
(  237, 416)  coste     2.200    2.200
(  238, 243)  coste     4.500    4.500
(  238, 351)  coste     10.200    10.200
(  239, 245)  coste     5.300    5.300
(  239, 362)  coste     8.000    8.000
(  239, 380)  coste     7.800    7.800
(  239, 406)  coste     7.000    7.000
(  239, 461)  coste     4.100    4.100
(  239, 489)  coste     4.700    4.700
(  240, 292)  coste     8.700    8.700
(  240, 403)  coste     8.000    8.000
(  240, 407)  coste     9.900    9.900
(  240, 497)  coste     11.600    11.600
(  241, 310)  coste     0.300    0.300
(  241, 370)  coste     10.800    10.800
(  241, 417)  coste     6.300    6.300
(  241, 431)  coste     4.900    4.900
(  241, 452)  coste     7.500    7.500
(  241, 493)  coste     1.900    1.900
(  242, 276)  coste     1.700    1.700
(  243, 299)  coste     2.400    2.400
(  243, 367)  coste     8.600    8.600
(  243, 410)  coste     9.400    9.400
(  243, 417)  coste     4.800    4.800
(  243, 444)  coste     7.800    7.800
(  243, 468)  coste     8.800    8.800
(  244, 307)  coste     1.100    1.100
(  244, 379)  coste     5.200    5.200
(  244, 486)  coste     3.000    3.000
(  245, 499)  coste     4.100    4.100
(  246, 338)  coste     6.800    6.800
(  246, 384)  coste     11.700    11.700
(  246, 398)  coste     1.800    1.800
(  246, 434)  coste     6.200    6.200
(  246, 476)  coste     9.200    9.200
(  247, 285)  coste     8.700    8.700
(  247, 299)  coste     11.700    11.700
(  247, 355)  coste     10.500    10.500
(  248, 274)  coste     10.900    10.900
(  248, 306)  coste     7.400    7.400
(  248, 440)  coste     5.200    5.200
(  248, 499)  coste     7.400    7.400
(  249, 275)  coste     11.200    11.200
(  249, 280)  coste     10.100    10.100
(  249, 377)  coste     5.600    5.600
(  249, 450)  coste     3.500    3.500
(  250, 271)  coste     9.400    9.400
(  250, 390)  coste     5.600    5.600
(  250, 447)  coste     17.200    17.200
(  250, 484)  coste     16.200    16.200
(  250, 498)  coste     5.900    5.900
(  251, 252)  coste     11.000    11.000
(  251, 402)  coste     5.500    5.500
(  251, 440)  coste     9.300    9.300
(  251, 441)  coste     9.700    9.700
(  251, 443)  coste     7.100    7.100
(  251, 461)  coste     8.400    8.400
(  252, 320)  coste     4.500    4.500
(  252, 387)  coste     4.700    4.700
(  252, 416)  coste     6.200    6.200
(  253, 448)  coste     8.300    8.300
(  254, 359)  coste     4.000    4.000
(  254, 374)  coste     3.500    3.500
(  254, 480)  coste     4.100    4.100
(  254, 484)  coste     7.200    7.200
(  255, 264)  coste     3.300    3.300
(  255, 306)  coste     6.100    6.100
(  255, 325)  coste     4.700    4.700
(  255, 491)  coste     7.300    7.300
(  256, 278)  coste     4.400    4.400
(  256, 370)  coste     10.000    10.000
(  256, 376)  coste     6.000    6.000
(  256, 414)  coste     7.800    7.800
(  256, 426)  coste     3.600    3.600
(  256, 435)  coste     5.200    5.200
(  257, 454)  coste     9.000    9.000
(  257, 490)  coste     8.700    8.700
(  258, 317)  coste     9.000    9.000
(  258, 443)  coste     7.100    7.100
(  258, 482)  coste     11.500    11.500
(  259, 272)  coste     7.200    7.200
(  259, 291)  coste     7.200    7.200
(  259, 305)  coste     7.300    7.300
(  259, 306)  coste     5.500    5.500
(  259, 315)  coste     2.000    2.000
(  259, 333)  coste     7.800    7.800
(  259, 334)  coste     3.900    3.900
(  259, 346)  coste     6.300    6.300
(  259, 355)  coste     6.500    6.500
(  260, 495)  coste     5.100    5.100
(  261, 296)  coste     5.600    5.600
(  261, 363)  coste     6.400    6.400
(  262, 265)  coste     11.100    11.100
(  262, 281)  coste     10.900    10.900
(  262, 282)  coste     9.000    9.000
(  262, 342)  coste     10.700    10.700
(  262, 493)  coste     12.500    12.500
(  263, 296)  coste     5.700    5.700
(  263, 465)  coste     4.100    4.100
(  264, 311)  coste     9.800    9.800
(  264, 346)  coste     2.000    2.000
(  264, 358)  coste     5.800    5.800
(  264, 360)  coste     2.600    2.600
(  264, 397)  coste     8.200    8.200
(  264, 424)  coste     3.600    3.600
(  264, 432)  coste     8.400    8.400
(  265, 279)  coste     13.100    13.100
(  265, 388)  coste     8.200    8.200
(  266, 267)  coste     9.100    9.100
(  266, 283)  coste     7.800    7.800
(  266, 330)  coste     12.300    12.300
(  267, 272)  coste     5.800    5.800
(  267, 303)  coste     9.700    9.700
(  267, 319)  coste     2.600    2.600
(  267, 457)  coste     4.000    4.000
(  267, 474)  coste     5.500    5.500
(  267, 488)  coste     8.400    8.400
(  268, 281)  coste     5.400    5.400
(  268, 341)  coste     7.100    7.100
(  268, 354)  coste     6.100    6.100
(  268, 451)  coste     5.000    5.000
(  268, 481)  coste     1.200    1.200
(  269, 305)  coste     4.600    4.600
(  269, 335)  coste     5.900    5.900
(  269, 499)  coste     4.800    4.800
(  270, 397)  coste     2.800    2.800
(  271, 278)  coste     7.600    7.600
(  271, 413)  coste     14.100    14.100
(  272, 355)  coste     11.300    11.300
(  272, 391)  coste     7.200    7.200
(  272, 452)  coste     2.500    2.500
(  273, 359)  coste     8.200    8.200
(  273, 400)  coste     5.300    5.300
(  273, 420)  coste     9.200    9.200
(  273, 445)  coste     5.100    5.100
(  273, 458)  coste     0.800    0.800
(  274, 304)  coste     4.300    4.300
(  274, 363)  coste     3.300    3.300
(  274, 427)  coste     4.800    4.800
(  274, 429)  coste     13.700    13.700
(  274, 445)  coste     2.300    2.300
(  274, 447)  coste     2.600    2.600
(  274, 455)  coste     4.500    4.500
(  275, 322)  coste     5.900    5.900
(  275, 395)  coste     9.400    9.400
(  275, 474)  coste     11.100    11.100
(  275, 483)  coste     9.500    9.500
(  276, 399)  coste     7.400    7.400
(  277, 290)  coste     10.400    10.400
(  277, 291)  coste     8.900    8.900
(  277, 301)  coste     13.200    13.200
(  277, 394)  coste     7.600    7.600
(  277, 419)  coste     8.900    8.900
(  277, 478)  coste     5.700    5.700
(  278, 472)  coste     12.100    12.100
(  278, 496)  coste     3.700    3.700
(  279, 309)  coste     13.600    13.600
(  279, 317)  coste     11.800    11.800
(  279, 375)  coste     8.900    8.900
(  280, 339)  coste     4.200    4.200
(  280, 368)  coste     11.200    11.200
(  280, 455)  coste     7.600    7.600
(  280, 487)  coste     7.600    7.600
(  281, 282)  coste     5.500    5.500
(  281, 319)  coste     2.500    2.500
(  281, 325)  coste     3.400    3.400
(  281, 389)  coste     8.900    8.900
(  281, 447)  coste     4.700    4.700
(  281, 457)  coste     2.700    2.700
(  281, 491)  coste     8.200    8.200
(  282, 322)  coste     4.500    4.500
(  282, 439)  coste     5.900    5.900
(  283, 290)  coste     10.000    10.000
(  283, 327)  coste     6.300    6.300
(  283, 443)  coste     4.800    4.800
(  284, 285)  coste     1.200    1.200
(  284, 303)  coste     5.600    5.600
(  284, 462)  coste     12.600    12.600
(  285, 313)  coste     2.000    2.000
(  285, 427)  coste     4.500    4.500
(  286, 377)  coste     12.100    12.100
(  286, 398)  coste     7.200    7.200
(  286, 409)  coste     6.800    6.800
(  286, 441)  coste     3.800    3.800
(  287, 325)  coste     7.100    7.100
(  287, 339)  coste     3.300    3.300
(  287, 361)  coste     9.800    9.800
(  287, 393)  coste     8.400    8.400
(  288, 441)  coste     7.100    7.100
(  288, 477)  coste     6.500    6.500
(  289, 358)  coste     6.800    6.800
(  289, 442)  coste     5.000    5.000
(  289, 452)  coste     5.000    5.000
(  289, 493)  coste     0.600    0.600
(  290, 394)  coste     2.800    2.800
(  290, 398)  coste     0.400    0.400
(  290, 427)  coste     9.300    9.300
(  291, 417)  coste     5.100    5.100
(  292, 334)  coste     5.600    5.600
(  292, 395)  coste     5.500    5.500
(  292, 399)  coste     8.600    8.600
(  293, 350)  coste     3.600    3.600
(  293, 411)  coste     0.600    0.600
(  294, 308)  coste     1.400    1.400
(  294, 314)  coste     9.800    9.800
(  294, 334)  coste     10.000    10.000
(  294, 451)  coste     8.800    8.800
(  295, 321)  coste     12.100    12.100
(  296, 308)  coste     5.200    5.200
(  297, 351)  coste     8.300    8.300
(  297, 480)  coste     8.200    8.200
(  298, 300)  coste     10.400    10.400
(  298, 310)  coste     10.400    10.400
(  298, 350)  coste     9.600    9.600
(  298, 370)  coste     6.700    6.700
(  298, 425)  coste     3.400    3.400
(  298, 435)  coste     11.500    11.500
(  298, 447)  coste     2.500    2.500
(  298, 455)  coste     6.600    6.600
(  299, 317)  coste     10.500    10.500
(  299, 326)  coste     0.900    0.900
(  299, 392)  coste     3.000    3.000
(  299, 418)  coste     9.600    9.600
(  300, 346)  coste     4.000    4.000
(  300, 355)  coste     7.800    7.800
(  300, 362)  coste     6.600    6.600
(  300, 482)  coste     6.400    6.400
(  301, 365)  coste     8.300    8.300
(  301, 426)  coste     7.300    7.300
(  302, 365)  coste     9.900    9.900
(  302, 445)  coste     4.600    4.600
(  303, 500)  coste     11.100    11.100
(  304, 306)  coste     8.800    8.800
(  304, 331)  coste     11.600    11.600
(  304, 350)  coste     3.600    3.600
(  304, 474)  coste     4.000    4.000
(  305, 306)  coste     6.800    6.800
(  306, 346)  coste     4.800    4.800
(  306, 422)  coste     2.600    2.600
(  307, 325)  coste     4.500    4.500
(  307, 358)  coste     4.700    4.700
(  307, 386)  coste     4.700    4.700
(  307, 419)  coste     5.800    5.800
(  308, 330)  coste     5.500    5.500
(  308, 345)  coste     6.600    6.600
(  308, 392)  coste     4.400    4.400
(  308, 467)  coste     9.000    9.000
(  309, 324)  coste     3.300    3.300
(  309, 344)  coste     8.100    8.100
(  309, 351)  coste     1.600    1.600
(  309, 391)  coste     9.000    9.000
(  309, 442)  coste     4.300    4.300
(  309, 461)  coste     5.000    5.000
(  310, 358)  coste     7.800    7.800
(  310, 457)  coste     3.500    3.500
(  310, 495)  coste     6.300    6.300
(  311, 387)  coste     5.200    5.200
(  311, 428)  coste     12.900    12.900
(  311, 452)  coste     4.400    4.400
(  311, 474)  coste     9.200    9.200
(  312, 438)  coste     1.800    1.800
(  313, 387)  coste     3.000    3.000
(  313, 430)  coste     7.700    7.700
(  313, 440)  coste     5.600    5.600
(  314, 327)  coste     8.500    8.500
(  314, 331)  coste     7.000    7.000
(  314, 491)  coste     6.000    6.000
(  315, 453)  coste     4.600    4.600
(  315, 473)  coste     3.600    3.600
(  316, 346)  coste     6.300    6.300
(  316, 367)  coste     10.500    10.500
(  317, 419)  coste     2.000    2.000
(  317, 496)  coste     5.700    5.700
(  318, 322)  coste     9.400    9.400
(  318, 353)  coste     11.200    11.200
(  318, 417)  coste     9.000    9.000
(  319, 345)  coste     8.300    8.300
(  319, 448)  coste     15.000    15.000
(  319, 453)  coste     10.800    10.800
(  319, 495)  coste     2.600    2.600
(  320, 323)  coste     2.600    2.600
(  320, 375)  coste     6.400    6.400
(  320, 447)  coste     9.100    9.100
(  320, 465)  coste     4.200    4.200
(  320, 477)  coste     2.600    2.600
(  321, 388)  coste     2.100    2.100
(  321, 452)  coste     10.100    10.100
(  322, 343)  coste     3.000    3.000
(  322, 393)  coste     12.300    12.300
(  322, 425)  coste     9.400    9.400
(  323, 378)  coste     6.100    6.100
(  323, 468)  coste     8.600    8.600
(  323, 471)  coste     5.700    5.700
(  324, 407)  coste     2.000    2.000
(  324, 431)  coste     10.000    10.000
(  324, 449)  coste     1.600    1.600
(  324, 464)  coste     10.800    10.800
(  324, 488)  coste     4.100    4.100
(  325, 441)  coste     9.000    9.000
(  326, 333)  coste     3.200    3.200
(  326, 415)  coste     7.200    7.200
(  327, 448)  coste     11.800    11.800
(  328, 354)  coste     5.800    5.800
(  328, 366)  coste     7.700    7.700
(  329, 377)  coste     10.900    10.900
(  329, 394)  coste     11.000    11.000
(  329, 412)  coste     5.700    5.700
(  329, 432)  coste     10.400    10.400
(  329, 481)  coste     6.000    6.000
(  330, 354)  coste     3.000    3.000
(  330, 383)  coste     10.000    10.000
(  330, 410)  coste     4.500    4.500
(  330, 486)  coste     8.300    8.300
(  331, 454)  coste     10.500    10.500
(  331, 472)  coste     15.200    15.200
(  332, 336)  coste     3.700    3.700
(  332, 375)  coste     6.500    6.500
(  332, 426)  coste     7.600    7.600
(  333, 376)  coste     5.800    5.800
(  333, 385)  coste     0.900    0.900
(  333, 388)  coste     6.100    6.100
(  333, 477)  coste     5.300    5.300
(  334, 339)  coste     3.200    3.200
(  334, 395)  coste     7.300    7.300
(  334, 413)  coste     12.200    12.200
(  334, 443)  coste     8.200    8.200
(  335, 387)  coste     3.900    3.900
(  336, 368)  coste     8.000    8.000
(  336, 457)  coste     1.500    1.500
(  336, 487)  coste     2.400    2.400
(  338, 392)  coste     8.800    8.800
(  338, 466)  coste     0.400    0.400
(  339, 463)  coste     0.400    0.400
(  339, 485)  coste     5.500    5.500
(  340, 372)  coste     4.900    4.900
(  340, 475)  coste     4.900    4.900
(  341, 418)  coste     8.700    8.700
(  342, 500)  coste     3.700    3.700
(  344, 369)  coste     7.400    7.400
(  344, 374)  coste     2.200    2.200
(  344, 393)  coste     11.300    11.300
(  344, 447)  coste     12.300    12.300
(  344, 468)  coste     4.600    4.600
(  344, 469)  coste     1.300    1.300
(  345, 482)  coste     8.000    8.000
(  346, 401)  coste     2.000    2.000
(  346, 416)  coste     1.900    1.900
(  347, 421)  coste     1.600    1.600
(  348, 428)  coste     6.500    6.500
(  348, 474)  coste     4.400    4.400
(  349, 350)  coste     10.000    10.000
(  349, 353)  coste     2.800    2.800
(  349, 367)  coste     3.400    3.400
(  349, 416)  coste     4.700    4.700
(  349, 466)  coste     8.000    8.000
(  349, 487)  coste     5.800    5.800
(  350, 416)  coste     5.300    5.300
(  353, 387)  coste     2.200    2.200
(  353, 451)  coste     6.000    6.000
(  353, 495)  coste     10.100    10.100
(  354, 400)  coste     8.900    8.900
(  354, 424)  coste     6.100    6.100
(  354, 430)  coste     3.000    3.000
(  354, 439)  coste     6.300    6.300
(  354, 447)  coste     10.600    10.600
(  355, 377)  coste     17.300    17.300
(  355, 417)  coste     6.800    6.800
(  356, 375)  coste     7.500    7.500
(  357, 362)  coste     4.100    4.100
(  357, 388)  coste     12.300    12.300
(  357, 422)  coste     11.700    11.700
(  358, 364)  coste     6.400    6.400
(  358, 453)  coste     3.500    3.500
(  358, 486)  coste     6.200    6.200
(  359, 368)  coste     4.500    4.500
(  360, 362)  coste     3.400    3.400
(  360, 404)  coste     2.800    2.800
(  361, 403)  coste     5.800    5.800
(  361, 449)  coste     4.500    4.500
(  361, 491)  coste     13.300    13.300
(  362, 465)  coste     5.800    5.800
(  363, 373)  coste     5.700    5.700
(  363, 447)  coste     5.900    5.900
(  364, 399)  coste     2.000    2.000
(  365, 372)  coste     4.800    4.800
(  365, 387)  coste     4.700    4.700
(  365, 441)  coste     6.100    6.100
(  365, 464)  coste     13.700    13.700
(  365, 498)  coste     11.700    11.700
(  366, 474)  coste     7.800    7.800
(  366, 490)  coste     4.800    4.800
(  367, 407)  coste     2.200    2.200
(  367, 410)  coste     13.000    13.000
(  367, 460)  coste     1.900    1.900
(  368, 472)  coste     16.000    16.000
(  369, 417)  coste     3.600    3.600
(  369, 426)  coste     6.100    6.100
(  369, 486)  coste     8.600    8.600
(  369, 492)  coste     3.900    3.900
(  370, 403)  coste     3.200    3.200
(  370, 490)  coste     3.700    3.700
(  371, 373)  coste     9.400    9.400
(  371, 382)  coste     3.500    3.500
(  371, 411)  coste     8.300    8.300
(  371, 462)  coste     9.100    9.100
(  371, 471)  coste     3.200    3.200
(  372, 409)  coste     5.500    5.500
(  372, 434)  coste     4.300    4.300
(  373, 375)  coste     8.900    8.900
(  373, 448)  coste     15.200    15.200
(  374, 411)  coste     3.800    3.800
(  374, 431)  coste     1.600    1.600
(  374, 458)  coste     7.300    7.300
(  374, 466)  coste     5.600    5.600
(  375, 398)  coste     14.000    14.000
(  377, 485)  coste     8.400    8.400
(  377, 498)  coste     11.300    11.300
(  378, 474)  coste     6.900    6.900
(  379, 397)  coste     9.400    9.400
(  380, 458)  coste     5.700    5.700
(  380, 471)  coste     7.700    7.700
(  380, 486)  coste     7.200    7.200
(  381, 387)  coste     9.400    9.400
(  381, 442)  coste     10.200    10.200
(  381, 476)  coste     9.800    9.800
(  382, 412)  coste     3.700    3.700
(  382, 420)  coste     8.100    8.100
(  382, 468)  coste     10.000    10.000
(  383, 408)  coste     5.800    5.800
(  383, 443)  coste     5.900    5.900
(  383, 469)  coste     5.000    5.000
(  384, 479)  coste     9.000    9.000
(  387, 445)  coste     1.000    1.000
(  388, 417)  coste     2.000    2.000
(  388, 470)  coste     4.100    4.100
(  388, 475)  coste     2.700    2.700
(  389, 449)  coste     4.700    4.700
(  389, 482)  coste     10.300    10.300
(  389, 493)  coste     10.500    10.500
(  390, 430)  coste     2.000    2.000
(  391, 392)  coste     5.900    5.900
(  393, 456)  coste     9.300    9.300
(  393, 480)  coste     10.700    10.700
(  394, 463)  coste     6.600    6.600
(  396, 411)  coste     2.400    2.400
(  396, 494)  coste     1.400    1.400
(  399, 467)  coste     11.200    11.200
(  399, 500)  coste     4.900    4.900
(  400, 405)  coste     9.900    9.900
(  400, 442)  coste     5.800    5.800
(  401, 423)  coste     4.100    4.100
(  401, 428)  coste     7.100    7.100
(  402, 435)  coste     1.300    1.300
(  404, 463)  coste     8.400    8.400
(  404, 492)  coste     5.300    5.300
(  405, 496)  coste     4.300    4.300
(  406, 416)  coste     5.900    5.900
(  406, 496)  coste     2.800    2.800
(  406, 500)  coste     4.100    4.100
(  407, 492)  coste     3.700    3.700
(  408, 483)  coste     10.500    10.500
