NOMBRE : N500E2000R100_03
(  176, 198)  coste     7.300    7.300
(  176, 213)  coste     4.900    4.900
(  176, 246)  coste     4.100    4.100
(  176, 366)  coste     4.200    4.200
(  176, 370)  coste     4.400    4.400
(  176, 500)  coste     8.600    8.600
(  177, 216)  coste     8.800    8.800
(  177, 232)  coste     9.800    9.800
(  178, 347)  coste     9.000    9.000
(  178, 377)  coste     12.100    12.100
(  178, 451)  coste     10.000    10.000
(  178, 476)  coste     4.600    4.600
(  179, 189)  coste     3.200    3.200
(  179, 294)  coste     7.600    7.600
(  179, 304)  coste     1.900    1.900
(  179, 486)  coste     7.500    7.500
(  180, 227)  coste     3.300    3.300
(  180, 248)  coste     5.300    5.300
(  180, 467)  coste     2.200    2.200
(  181, 220)  coste     10.200    10.200
(  181, 228)  coste     7.900    7.900
(  181, 230)  coste     3.900    3.900
(  181, 252)  coste     10.400    10.400
(  181, 267)  coste     12.400    12.400
(  181, 268)  coste     8.700    8.700
(  181, 285)  coste     6.400    6.400
(  181, 416)  coste     5.900    5.900
(  182, 442)  coste     5.300    5.300
(  183, 296)  coste     1.500    1.500
(  183, 298)  coste     12.300    12.300
(  183, 341)  coste     4.800    4.800
(  183, 349)  coste     8.100    8.100
(  183, 446)  coste     3.300    3.300
(  183, 450)  coste     8.700    8.700
(  184, 191)  coste     3.200    3.200
(  184, 328)  coste     7.500    7.500
(  184, 409)  coste     8.500    8.500
(  185, 329)  coste     10.600    10.600
(  185, 409)  coste     10.100    10.100
(  185, 428)  coste     5.800    5.800
(  186, 204)  coste     10.400    10.400
(  186, 218)  coste     7.300    7.300
(  186, 283)  coste     1.800    1.800
(  186, 392)  coste     3.700    3.700
(  186, 413)  coste     4.400    4.400
(  186, 436)  coste     8.900    8.900
(  187, 202)  coste     1.500    1.500
(  187, 258)  coste     1.900    1.900
(  187, 308)  coste     9.200    9.200
(  187, 309)  coste     3.800    3.800
(  187, 317)  coste     6.000    6.000
(  187, 364)  coste     5.100    5.100
(  187, 365)  coste     7.700    7.700
(  187, 390)  coste     8.700    8.700
(  187, 400)  coste     4.300    4.300
(  187, 449)  coste     3.200    3.200
(  187, 465)  coste     4.400    4.400
(  187, 466)  coste     4.800    4.800
(  188, 238)  coste     5.200    5.200
(  188, 260)  coste     6.100    6.100
(  188, 357)  coste     4.000    4.000
(  188, 489)  coste     3.600    3.600
(  189, 202)  coste     7.400    7.400
(  189, 278)  coste     1.400    1.400
(  189, 328)  coste     2.000    2.000
(  189, 338)  coste     7.900    7.900
(  189, 373)  coste     2.800    2.800
(  189, 410)  coste     13.700    13.700
(  189, 438)  coste     3.500    3.500
(  189, 457)  coste     7.900    7.900
(  190, 216)  coste     11.600    11.600
(  190, 341)  coste     9.500    9.500
(  190, 361)  coste     3.800    3.800
(  190, 427)  coste     4.000    4.000
(  190, 476)  coste     2.500    2.500
(  191, 218)  coste     9.900    9.900
(  191, 246)  coste     1.100    1.100
(  191, 370)  coste     7.200    7.200
(  191, 458)  coste     4.600    4.600
(  191, 465)  coste     4.800    4.800
(  191, 471)  coste     8.600    8.600
(  192, 197)  coste     8.800    8.800
(  192, 288)  coste     6.500    6.500
(  192, 364)  coste     6.000    6.000
(  192, 387)  coste     0.400    0.400
(  192, 459)  coste     5.400    5.400
(  192, 480)  coste     5.100    5.100
(  193, 308)  coste     8.700    8.700
(  193, 357)  coste     4.900    4.900
(  193, 382)  coste     5.500    5.500
(  193, 383)  coste     13.000    13.000
(  194, 232)  coste     10.800    10.800
(  194, 249)  coste     11.700    11.700
(  194, 253)  coste     8.100    8.100
(  194, 270)  coste     14.500    14.500
(  194, 338)  coste     4.300    4.300
(  195, 253)  coste     8.800    8.800
(  195, 285)  coste     0.200    0.200
(  195, 470)  coste     10.100    10.100
(  196, 385)  coste     3.300    3.300
(  196, 402)  coste     8.300    8.300
(  196, 432)  coste     5.500    5.500
(  196, 437)  coste     6.900    6.900
(  197, 234)  coste     4.300    4.300
(  197, 241)  coste     13.100    13.100
(  197, 259)  coste     12.800    12.800
(  197, 297)  coste     3.900    3.900
(  197, 363)  coste     10.600    10.600
(  197, 376)  coste     9.700    9.700
(  197, 489)  coste     7.900    7.900
(  198, 230)  coste     0.800    0.800
(  198, 258)  coste     8.200    8.200
(  198, 289)  coste     6.900    6.900
(  198, 394)  coste     10.300    10.300
(  198, 452)  coste     4.400    4.400
(  198, 455)  coste     6.300    6.300
(  199, 252)  coste     2.400    2.400
(  199, 343)  coste     6.200    6.200
(  199, 364)  coste     8.300    8.300
(  199, 407)  coste     4.100    4.100
(  199, 428)  coste     8.400    8.400
(  200, 271)  coste     5.900    5.900
(  200, 418)  coste     2.100    2.100
(  200, 447)  coste     5.000    5.000
(  201, 216)  coste     7.400    7.400
(  201, 219)  coste     10.500    10.500
(  201, 400)  coste     1.600    1.600
(  201, 420)  coste     2.000    2.000
(  201, 431)  coste     4.400    4.400
(  202, 214)  coste     6.200    6.200
(  203, 222)  coste     5.500    5.500
(  203, 255)  coste     1.300    1.300
(  203, 290)  coste     2.700    2.700
(  203, 324)  coste     11.000    11.000
(  203, 375)  coste     7.500    7.500
(  203, 378)  coste     0.400    0.400
(  203, 420)  coste     6.900    6.900
(  204, 369)  coste     12.900    12.900
(  204, 373)  coste     10.500    10.500
(  205, 275)  coste     2.100    2.100
(  205, 286)  coste     8.100    8.100
(  205, 339)  coste     4.100    4.100
(  205, 355)  coste     5.300    5.300
(  205, 378)  coste     9.000    9.000
(  206, 281)  coste     1.600    1.600
(  206, 312)  coste     10.800    10.800
(  206, 412)  coste     6.200    6.200
(  207, 225)  coste     12.700    12.700
(  207, 284)  coste     5.300    5.300
(  207, 300)  coste     5.200    5.200
(  207, 423)  coste     8.300    8.300
(  208, 221)  coste     4.700    4.700
(  208, 272)  coste     6.100    6.100
(  208, 294)  coste     8.100    8.100
(  208, 327)  coste     4.400    4.400
(  208, 337)  coste     13.600    13.600
(  209, 321)  coste     10.400    10.400
(  210, 225)  coste     9.200    9.200
(  210, 302)  coste     6.400    6.400
(  210, 401)  coste     5.500    5.500
(  210, 445)  coste     7.100    7.100
(  211, 437)  coste     2.800    2.800
(  211, 499)  coste     8.700    8.700
(  212, 213)  coste     8.700    8.700
(  212, 256)  coste     7.700    7.700
(  212, 291)  coste     7.200    7.200
(  212, 319)  coste     7.900    7.900
(  212, 471)  coste     4.600    4.600
(  213, 255)  coste     2.600    2.600
(  213, 262)  coste     5.700    5.700
(  213, 278)  coste     7.000    7.000
(  213, 284)  coste     3.200    3.200
(  213, 378)  coste     4.300    4.300
(  213, 405)  coste     6.400    6.400
(  213, 416)  coste     3.800    3.800
(  213, 425)  coste     2.500    2.500
(  213, 427)  coste     5.200    5.200
(  213, 471)  coste     6.900    6.900
(  213, 498)  coste     0.400    0.400
(  214, 263)  coste     10.800    10.800
(  214, 312)  coste     11.000    11.000
(  214, 363)  coste     1.800    1.800
(  214, 380)  coste     2.800    2.800
(  214, 406)  coste     4.000    4.000
(  214, 410)  coste     5.300    5.300
(  214, 424)  coste     7.600    7.600
(  214, 451)  coste     7.300    7.300
(  215, 277)  coste     3.400    3.400
(  215, 296)  coste     11.000    11.000
(  215, 473)  coste     5.200    5.200
(  216, 232)  coste     6.000    6.000
(  216, 265)  coste     6.800    6.800
(  216, 269)  coste     15.600    15.600
(  216, 332)  coste     15.500    15.500
(  216, 360)  coste     7.800    7.800
(  216, 380)  coste     15.000    15.000
(  216, 450)  coste     7.000    7.000
(  216, 459)  coste     9.000    9.000
(  217, 248)  coste     7.100    7.100
(  217, 451)  coste     8.000    8.000
(  217, 485)  coste     5.800    5.800
(  218, 236)  coste     9.100    9.100
(  218, 253)  coste     0.300    0.300
(  218, 283)  coste     5.500    5.500
(  218, 323)  coste     15.100    15.100
(  219, 274)  coste     7.300    7.300
(  219, 365)  coste     12.300    12.300
(  219, 425)  coste     9.000    9.000
(  219, 452)  coste     11.900    11.900
(  220, 261)  coste     8.800    8.800
(  220, 278)  coste     6.900    6.900
(  220, 314)  coste     12.200    12.200
(  220, 356)  coste     8.100    8.100
(  220, 391)  coste     8.700    8.700
(  220, 472)  coste     10.300    10.300
(  221, 315)  coste     10.200    10.200
(  222, 241)  coste     14.300    14.300
(  222, 311)  coste     2.400    2.400
(  222, 372)  coste     3.200    3.200
(  222, 426)  coste     12.500    12.500
(  222, 468)  coste     12.800    12.800
(  222, 484)  coste     5.800    5.800
(  222, 491)  coste     8.900    8.900
(  223, 233)  coste     5.900    5.900
(  223, 267)  coste     6.600    6.600
(  223, 269)  coste     9.900    9.900
(  223, 361)  coste     5.300    5.300
(  223, 424)  coste     3.300    3.300
(  224, 275)  coste     2.900    2.900
(  224, 308)  coste     10.600    10.600
(  224, 447)  coste     6.300    6.300
(  224, 456)  coste     6.400    6.400
(  224, 488)  coste     6.500    6.500
(  225, 327)  coste     9.700    9.700
(  225, 361)  coste     6.200    6.200
(  225, 392)  coste     6.200    6.200
(  226, 299)  coste     4.000    4.000
(  226, 400)  coste     1.500    1.500
(  226, 480)  coste     2.200    2.200
(  227, 250)  coste     6.900    6.900
(  227, 406)  coste     10.400    10.400
(  227, 497)  coste     4.900    4.900
(  228, 292)  coste     4.300    4.300
(  228, 434)  coste     4.700    4.700
(  229, 346)  coste     11.100    11.100
(  229, 358)  coste     13.400    13.400
(  229, 402)  coste     1.100    1.100
(  229, 422)  coste     10.100    10.100
(  230, 249)  coste     2.300    2.300
(  230, 312)  coste     11.400    11.400
(  230, 385)  coste     4.900    4.900
(  230, 413)  coste     6.100    6.100
(  230, 420)  coste     2.400    2.400
(  230, 468)  coste     10.000    10.000
(  231, 319)  coste     7.300    7.300
(  231, 334)  coste     7.100    7.100
(  231, 372)  coste     7.100    7.100
(  231, 378)  coste     11.600    11.600
(  231, 388)  coste     12.300    12.300
(  231, 410)  coste     9.000    9.000
(  231, 465)  coste     5.600    5.600
(  232, 286)  coste     2.400    2.400
(  232, 322)  coste     11.100    11.100
(  232, 401)  coste     4.300    4.300
(  232, 430)  coste     9.100    9.100
(  232, 436)  coste     13.600    13.600
(  232, 446)  coste     10.600    10.600
(  232, 465)  coste     9.100    9.100
(  233, 243)  coste     8.800    8.800
(  233, 307)  coste     5.800    5.800
(  233, 353)  coste     11.400    11.400
(  233, 375)  coste     7.800    7.800
(  233, 395)  coste     11.300    11.300
(  233, 443)  coste     11.000    11.000
(  234, 238)  coste     12.000    12.000
(  234, 285)  coste     5.800    5.800
(  234, 415)  coste     15.600    15.600
(  234, 425)  coste     7.200    7.200
(  234, 494)  coste     15.200    15.200
(  235, 281)  coste     2.900    2.900
(  235, 283)  coste     6.000    6.000
(  235, 447)  coste     4.300    4.300
(  235, 485)  coste     2.400    2.400
(  235, 493)  coste     5.700    5.700
(  236, 238)  coste     11.400    11.400
(  236, 319)  coste     16.900    16.900
(  237, 419)  coste     5.900    5.900
(  237, 479)  coste     8.200    8.200
(  238, 243)  coste     11.900    11.900
(  238, 273)  coste     2.300    2.300
(  238, 275)  coste     0.900    0.900
(  238, 304)  coste     6.600    6.600
(  238, 361)  coste     1.900    1.900
(  238, 409)  coste     9.100    9.100
(  238, 459)  coste     4.900    4.900
(  239, 254)  coste     11.400    11.400
(  239, 260)  coste     4.700    4.700
(  239, 275)  coste     6.100    6.100
(  239, 327)  coste     11.000    11.000
(  239, 375)  coste     9.300    9.300
(  239, 395)  coste     3.800    3.800
(  239, 409)  coste     6.900    6.900
(  240, 263)  coste     6.500    6.500
(  240, 404)  coste     8.900    8.900
(  241, 250)  coste     15.000    15.000
(  241, 251)  coste     15.300    15.300
(  241, 324)  coste     13.200    13.200
(  241, 337)  coste     9.200    9.200
(  241, 449)  coste     3.600    3.600
(  242, 318)  coste     2.200    2.200
(  242, 400)  coste     3.400    3.400
(  242, 408)  coste     8.700    8.700
(  243, 280)  coste     9.600    9.600
(  243, 281)  coste     9.200    9.200
(  243, 418)  coste     10.100    10.100
(  243, 429)  coste     7.200    7.200
(  243, 463)  coste     15.100    15.100
(  243, 468)  coste     16.600    16.600
(  244, 316)  coste     9.500    9.500
(  244, 427)  coste     3.100    3.100
(  244, 459)  coste     5.900    5.900
(  244, 461)  coste     0.900    0.900
(  244, 464)  coste     9.200    9.200
(  244, 478)  coste     9.000    9.000
(  245, 246)  coste     9.400    9.400
(  245, 465)  coste     5.700    5.700
(  246, 429)  coste     5.600    5.600
(  247, 282)  coste     12.900    12.900
(  247, 332)  coste     15.700    15.700
(  247, 397)  coste     1.900    1.900
(  247, 406)  coste     8.800    8.800
(  247, 477)  coste     10.700    10.700
(  248, 255)  coste     8.800    8.800
(  248, 282)  coste     5.300    5.300
(  248, 377)  coste     10.000    10.000
(  248, 479)  coste     5.400    5.400
(  249, 259)  coste     13.500    13.500
(  249, 421)  coste     8.100    8.100
(  249, 432)  coste     5.400    5.400
(  250, 252)  coste     7.800    7.800
(  250, 268)  coste     6.100    6.100
(  250, 286)  coste     5.900    5.900
(  250, 292)  coste     7.600    7.600
(  250, 359)  coste     6.200    6.200
(  250, 372)  coste     3.900    3.900
(  250, 411)  coste     6.000    6.000
(  250, 443)  coste     8.300    8.300
(  251, 295)  coste     10.700    10.700
(  251, 301)  coste     11.300    11.300
(  251, 323)  coste     11.100    11.100
(  251, 443)  coste     4.600    4.600
(  252, 306)  coste     3.600    3.600
(  252, 308)  coste     10.600    10.600
(  252, 405)  coste     4.300    4.300
(  252, 412)  coste     3.700    3.700
(  252, 475)  coste     4.900    4.900
(  252, 490)  coste     7.100    7.100
(  253, 263)  coste     8.100    8.100
(  253, 293)  coste     6.400    6.400
(  253, 297)  coste     12.200    12.200
(  253, 363)  coste     8.300    8.300
(  253, 470)  coste     4.500    4.500
(  254, 335)  coste     2.200    2.200
(  254, 372)  coste     2.900    2.900
(  254, 388)  coste     6.500    6.500
(  254, 409)  coste     4.500    4.500
(  255, 386)  coste     6.300    6.300
(  255, 404)  coste     6.000    6.000
(  255, 417)  coste     5.200    5.200
(  256, 278)  coste     3.400    3.400
(  256, 488)  coste     5.600    5.600
(  257, 443)  coste     6.200    6.200
(  258, 498)  coste     8.000    8.000
(  259, 426)  coste     9.300    9.300
(  259, 440)  coste     14.200    14.200
(  259, 458)  coste     11.300    11.300
(  260, 338)  coste     2.100    2.100
(  261, 310)  coste     5.200    5.200
(  261, 374)  coste     10.900    10.900
(  261, 476)  coste     7.400    7.400
(  261, 494)  coste     11.200    11.200
(  262, 264)  coste     11.200    11.200
(  262, 284)  coste     8.100    8.100
(  262, 285)  coste     3.800    3.800
(  262, 432)  coste     3.800    3.800
(  262, 473)  coste     1.900    1.900
(  262, 477)  coste     6.000    6.000
(  263, 275)  coste     9.800    9.800
(  263, 350)  coste     6.600    6.600
(  263, 376)  coste     11.700    11.700
(  263, 438)  coste     5.900    5.900
(  263, 484)  coste     4.600    4.600
(  263, 486)  coste     11.500    11.500
(  264, 300)  coste     5.800    5.800
(  264, 379)  coste     1.200    1.200
(  264, 422)  coste     6.400    6.400
(  265, 294)  coste     6.200    6.200
(  265, 342)  coste     3.700    3.700
(  265, 387)  coste     9.000    9.000
(  265, 394)  coste     8.700    8.700
(  265, 424)  coste     8.000    8.000
(  265, 452)  coste     2.800    2.800
(  265, 461)  coste     8.400    8.400
(  265, 478)  coste     7.700    7.700
(  266, 277)  coste     3.500    3.500
(  266, 295)  coste     8.600    8.600
(  266, 344)  coste     7.200    7.200
(  266, 376)  coste     5.600    5.600
(  266, 393)  coste     8.800    8.800
(  266, 498)  coste     5.900    5.900
(  267, 309)  coste     3.800    3.800
(  267, 333)  coste     8.300    8.300
(  267, 378)  coste     14.600    14.600
(  267, 419)  coste     11.200    11.200
(  269, 318)  coste     11.600    11.600
(  269, 329)  coste     3.700    3.700
(  269, 373)  coste     10.200    10.200
(  269, 382)  coste     7.100    7.100
(  269, 495)  coste     8.200    8.200
(  270, 285)  coste     5.600    5.600
(  270, 343)  coste     5.400    5.400
(  270, 390)  coste     5.500    5.500
(  271, 321)  coste     9.800    9.800
(  271, 327)  coste     5.200    5.200
(  271, 360)  coste     5.700    5.700
(  273, 331)  coste     1.000    1.000
(  273, 379)  coste     7.500    7.500
(  273, 408)  coste     4.700    4.700
(  273, 498)  coste     9.200    9.200
(  274, 341)  coste     6.900    6.900
(  274, 420)  coste     3.400    3.400
(  274, 446)  coste     4.000    4.000
(  274, 460)  coste     6.400    6.400
(  275, 276)  coste     8.800    8.800
(  275, 314)  coste     10.900    10.900
(  275, 387)  coste     4.800    4.800
(  275, 442)  coste     3.400    3.400
(  276, 312)  coste     14.000    14.000
(  276, 382)  coste     3.100    3.100
(  276, 492)  coste     13.500    13.500
(  278, 279)  coste     7.600    7.600
(  278, 333)  coste     2.000    2.000
(  278, 408)  coste     9.500    9.500
(  279, 284)  coste     0.200    0.200
(  279, 329)  coste     9.700    9.700
(  279, 359)  coste     4.700    4.700
(  279, 392)  coste     8.600    8.600
(  279, 485)  coste     2.700    2.700
(  279, 488)  coste     9.800    9.800
(  280, 418)  coste     9.300    9.300
(  280, 446)  coste     9.800    9.800
(  280, 476)  coste     8.300    8.300
(  280, 482)  coste     1.900    1.900
(  281, 394)  coste     7.900    7.900
(  282, 338)  coste     5.200    5.200
(  282, 348)  coste     4.200    4.200
(  282, 449)  coste     5.200    5.200
(  282, 462)  coste     8.600    8.600
(  282, 468)  coste     3.300    3.300
(  283, 394)  coste     10.200    10.200
(  283, 458)  coste     3.600    3.600
(  283, 470)  coste     7.500    7.500
(  284, 305)  coste     7.000    7.000
(  284, 355)  coste     9.400    9.400
(  284, 367)  coste     2.000    2.000
(  284, 407)  coste     9.200    9.200
(  284, 464)  coste     2.300    2.300
(  284, 497)  coste     15.500    15.500
(  285, 298)  coste     9.300    9.300
(  285, 391)  coste     2.100    2.100
(  285, 444)  coste     9.600    9.600
(  285, 459)  coste     6.500    6.500
(  285, 493)  coste     2.700    2.700
(  286, 453)  coste     10.700    10.700
(  287, 294)  coste     6.800    6.800
(  287, 467)  coste     1.100    1.100
(  287, 471)  coste     2.900    2.900
(  287, 500)  coste     2.300    2.300
(  288, 298)  coste     3.900    3.900
(  288, 379)  coste     2.200    2.200
(  288, 496)  coste     13.200    13.200
(  289, 300)  coste     11.600    11.600
(  289, 339)  coste     9.700    9.700
(  289, 489)  coste     10.400    10.400
(  290, 301)  coste     8.100    8.100
(  290, 491)  coste     3.500    3.500
(  290, 494)  coste     11.700    11.700
(  290, 499)  coste     10.200    10.200
(  291, 317)  coste     11.400    11.400
(  291, 385)  coste     12.200    12.200
(  291, 450)  coste     8.100    8.100
(  291, 464)  coste     6.600    6.600
(  292, 304)  coste     3.200    3.200
(  292, 383)  coste     8.100    8.100
(  292, 409)  coste     7.900    7.900
(  292, 444)  coste     4.200    4.200
(  292, 491)  coste     2.000    2.000
(  293, 340)  coste     5.500    5.500
(  293, 422)  coste     5.200    5.200
(  294, 332)  coste     2.500    2.500
(  294, 334)  coste     2.600    2.600
(  294, 344)  coste     2.500    2.500
(  294, 425)  coste     2.300    2.300
(  295, 369)  coste     8.900    8.900
(  296, 309)  coste     8.100    8.100
(  296, 338)  coste     6.300    6.300
(  296, 341)  coste     3.300    3.300
(  296, 426)  coste     9.300    9.300
(  296, 441)  coste     1.100    1.100
(  297, 414)  coste     9.400    9.400
(  297, 416)  coste     6.100    6.100
(  297, 456)  coste     7.400    7.400
(  298, 422)  coste     9.500    9.500
(  298, 498)  coste     1.200    1.200
(  299, 446)  coste     1.700    1.700
(  299, 456)  coste     6.000    6.000
(  299, 477)  coste     2.800    2.800
(  299, 482)  coste     6.800    6.800
(  300, 366)  coste     8.200    8.200
(  301, 363)  coste     5.300    5.300
(  301, 392)  coste     3.300    3.300
(  301, 416)  coste     3.100    3.100
(  302, 340)  coste     5.400    5.400
(  302, 442)  coste     7.800    7.800
(  303, 335)  coste     4.000    4.000
(  303, 365)  coste     4.300    4.300
(  303, 388)  coste     8.500    8.500
(  303, 491)  coste     6.800    6.800
(  303, 494)  coste     7.000    7.000
(  304, 363)  coste     8.100    8.100
(  304, 375)  coste     9.100    9.100
(  304, 400)  coste     1.900    1.900
(  304, 406)  coste     3.700    3.700
(  305, 316)  coste     12.600    12.600
(  305, 318)  coste     11.400    11.400
(  305, 324)  coste     12.100    12.100
(  305, 456)  coste     0.700    0.700
(  306, 385)  coste     4.000    4.000
(  306, 492)  coste     6.800    6.800
(  307, 320)  coste     13.200    13.200
(  308, 369)  coste     2.300    2.300
(  308, 446)  coste     10.500    10.500
(  309, 455)  coste     2.800    2.800
(  309, 457)  coste     1.800    1.800
(  309, 487)  coste     3.900    3.900
(  310, 328)  coste     6.100    6.100
(  310, 362)  coste     4.500    4.500
(  310, 485)  coste     1.400    1.400
(  311, 339)  coste     3.400    3.400
(  311, 414)  coste     5.300    5.300
(  312, 497)  coste     1.500    1.500
(  313, 392)  coste     5.400    5.400
(  314, 353)  coste     13.300    13.300
(  314, 478)  coste     10.800    10.800
(  315, 371)  coste     12.300    12.300
(  315, 425)  coste     11.300    11.300
(  316, 482)  coste     5.700    5.700
(  317, 357)  coste     5.400    5.400
(  317, 417)  coste     7.900    7.900
(  318, 373)  coste     5.200    5.200
(  318, 388)  coste     13.200    13.200
(  319, 321)  coste     8.300    8.300
(  319, 375)  coste     1.800    1.800
(  319, 376)  coste     5.700    5.700
(  320, 362)  coste     9.600    9.600
(  320, 473)  coste     6.600    6.600
(  322, 337)  coste     4.200    4.200
(  322, 340)  coste     8.900    8.900
(  322, 392)  coste     3.300    3.300
(  322, 405)  coste     6.700    6.700
(  323, 355)  coste     11.700    11.700
(  323, 434)  coste     10.400    10.400
(  323, 483)  coste     8.600    8.600
(  324, 331)  coste     4.300    4.300
(  324, 364)  coste     5.300    5.300
(  324, 422)  coste     6.200    6.200
(  325, 404)  coste     2.300    2.300
(  325, 451)  coste     7.600    7.600
(  325, 499)  coste     12.100    12.100
(  326, 357)  coste     9.600    9.600
(  326, 390)  coste     7.100    7.100
(  326, 423)  coste     12.300    12.300
(  326, 436)  coste     16.300    16.300
(  326, 468)  coste     9.300    9.300
(  326, 475)  coste     8.500    8.500
(  329, 434)  coste     4.400    4.400
(  330, 366)  coste     3.700    3.700
(  330, 409)  coste     5.800    5.800
(  330, 429)  coste     6.200    6.200
(  330, 442)  coste     6.800    6.800
(  332, 344)  coste     3.800    3.800
(  332, 377)  coste     12.700    12.700
(  332, 421)  coste     14.300    14.300
(  332, 425)  coste     4.800    4.800
(  332, 465)  coste     1.400    1.400
(  332, 484)  coste     11.700    11.700
(  332, 495)  coste     8.100    8.100
(  333, 432)  coste     2.700    2.700
(  333, 473)  coste     5.000    5.000
(  334, 396)  coste     13.500    13.500
(  334, 429)  coste     10.000    10.000
(  335, 350)  coste     4.900    4.900
(  335, 378)  coste     7.800    7.800
(  335, 388)  coste     8.500    8.500
(  335, 472)  coste     0.900    0.900
(  336, 413)  coste     8.900    8.900
(  336, 433)  coste     9.700    9.700
(  336, 448)  coste     9.600    9.600
(  337, 457)  coste     4.400    4.400
(  338, 371)  coste     1.800    1.800
(  338, 407)  coste     4.100    4.100
(  338, 446)  coste     4.700    4.700
(  339, 351)  coste     6.500    6.500
(  340, 342)  coste     4.300    4.300
(  340, 362)  coste     8.600    8.600
(  340, 382)  coste     5.900    5.900
(  340, 452)  coste     7.000    7.000
(  340, 459)  coste     6.400    6.400
(  340, 495)  coste     4.800    4.800
(  341, 380)  coste     12.900    12.900
(  341, 399)  coste     5.800    5.800
(  341, 430)  coste     11.400    11.400
(  341, 445)  coste     3.600    3.600
(  342, 353)  coste     6.500    6.500
(  343, 385)  coste     3.800    3.800
(  343, 387)  coste     4.100    4.100
(  343, 395)  coste     5.200    5.200
(  343, 447)  coste     2.300    2.300
(  345, 443)  coste     12.900    12.900
(  346, 413)  coste     4.800    4.800
(  347, 475)  coste     7.700    7.700
(  348, 379)  coste     6.800    6.800
(  349, 392)  coste     2.600    2.600
(  349, 433)  coste     8.900    8.900
(  350, 412)  coste     8.600    8.600
(  350, 417)  coste     10.000    10.000
(  350, 488)  coste     2.400    2.400
(  351, 378)  coste     7.200    7.200
(  351, 445)  coste     9.000    9.000
(  352, 460)  coste     5.400    5.400
(  353, 363)  coste     7.600    7.600
(  353, 420)  coste     6.200    6.200
(  353, 492)  coste     2.900    2.900
(  354, 362)  coste     3.000    3.000
(  354, 375)  coste     6.200    6.200
(  354, 430)  coste     9.300    9.300
(  354, 444)  coste     1.900    1.900
(  354, 464)  coste     1.700    1.700
(  355, 452)  coste     6.600    6.600
(  356, 432)  coste     1.300    1.300
(  357, 415)  coste     6.400    6.400
(  358, 425)  coste     5.900    5.900
(  358, 473)  coste     10.200    10.200
(  359, 480)  coste     2.000    2.000
(  360, 388)  coste     2.000    2.000
(  361, 413)  coste     7.300    7.300
(  361, 418)  coste     2.500    2.500
(  361, 465)  coste     3.100    3.100
(  361, 474)  coste     1.400    1.400
(  362, 366)  coste     12.700    12.700
(  362, 392)  coste     11.000    11.000
(  362, 410)  coste     9.300    9.300
(  363, 370)  coste     5.900    5.900
(  363, 423)  coste     5.600    5.600
(  363, 491)  coste     2.900    2.900
(  364, 381)  coste     2.800    2.800
(  364, 422)  coste     6.900    6.900
(  364, 460)  coste     8.400    8.400
(  364, 494)  coste     8.700    8.700
(  365, 369)  coste     2.600    2.600
(  365, 397)  coste     7.500    7.500
(  366, 439)  coste     8.800    8.800
(  366, 464)  coste     8.000    8.000
(  366, 487)  coste     1.300    1.300
(  367, 431)  coste     8.200    8.200
(  368, 499)  coste     11.100    11.100
(  369, 445)  coste     12.100    12.100
(  369, 466)  coste     8.100    8.100
(  369, 473)  coste     4.000    4.000
(  370, 432)  coste     7.400    7.400
(  370, 441)  coste     2.800    2.800
(  370, 442)  coste     5.700    5.700
(  370, 443)  coste     2.300    2.300
(  372, 374)  coste     10.000    10.000
(  372, 388)  coste     5.200    5.200
(  372, 391)  coste     0.800    0.800
(  372, 463)  coste     8.100    8.100
(  372, 486)  coste     7.500    7.500
(  373, 462)  coste     6.500    6.500
(  374, 376)  coste     10.500    10.500
(  374, 474)  coste     7.400    7.400
(  374, 482)  coste     9.900    9.900
(  374, 500)  coste     5.900    5.900
(  375, 411)  coste     7.500    7.500
(  375, 456)  coste     0.500    0.500
(  375, 479)  coste     6.600    6.600
(  377, 452)  coste     7.200    7.200
(  377, 480)  coste     4.100    4.100
(  378, 383)  coste     6.500    6.500
(  378, 401)  coste     6.200    6.200
(  378, 447)  coste     6.300    6.300
(  379, 390)  coste     14.500    14.500
(  380, 419)  coste     4.300    4.300
(  380, 441)  coste     8.500    8.500
(  380, 455)  coste     3.500    3.500
(  381, 417)  coste     2.200    2.200
(  383, 486)  coste     11.900    11.900
(  384, 400)  coste     6.000    6.000
(  384, 481)  coste     4.500    4.500
(  385, 477)  coste     7.600    7.600
(  385, 487)  coste     6.700    6.700
(  386, 393)  coste     3.600    3.600
(  388, 445)  coste     16.100    16.100
(  388, 448)  coste     13.800    13.800
(  389, 435)  coste     4.900    4.900
(  389, 443)  coste     7.500    7.500
(  389, 450)  coste     3.700    3.700
(  390, 417)  coste     2.800    2.800
(  390, 499)  coste     11.000    11.000
(  391, 411)  coste     5.500    5.500
(  391, 437)  coste     3.900    3.900
(  392, 423)  coste     1.800    1.800
(  392, 430)  coste     4.300    4.300
(  392, 495)  coste     4.600    4.600
(  393, 411)  coste     4.200    4.200
(  393, 434)  coste     5.400    5.400
(  393, 458)  coste     4.000    4.000
(  394, 412)  coste     6.100    6.100
(  394, 418)  coste     7.000    7.000
(  394, 433)  coste     12.600    12.600
(  395, 399)  coste     7.400    7.400
(  395, 446)  coste     3.100    3.100
(  396, 437)  coste     6.400    6.400
(  397, 441)  coste     8.400    8.400
(  397, 452)  coste     11.500    11.500
