NOMBRE : N500E2000R100_05
(  173, 297)  coste     9.400    9.400
(  173, 317)  coste     3.500    3.500
(  173, 396)  coste     6.400    6.400
(  173, 491)  coste     11.100    11.100
(  174, 284)  coste     8.500    8.500
(  174, 419)  coste     11.300    11.300
(  174, 484)  coste     2.000    2.000
(  175, 252)  coste     7.000    7.000
(  175, 454)  coste     10.100    10.100
(  175, 470)  coste     6.200    6.200
(  175, 472)  coste     7.100    7.100
(  176, 217)  coste     8.000    8.000
(  176, 244)  coste     0.500    0.500
(  176, 246)  coste     3.600    3.600
(  176, 267)  coste     6.300    6.300
(  176, 288)  coste     10.500    10.500
(  176, 330)  coste     3.100    3.100
(  176, 376)  coste     10.500    10.500
(  176, 445)  coste     7.200    7.200
(  176, 457)  coste     1.400    1.400
(  177, 242)  coste     4.800    4.800
(  177, 467)  coste     2.900    2.900
(  178, 219)  coste     1.300    1.300
(  178, 491)  coste     3.900    3.900
(  178, 493)  coste     6.900    6.900
(  179, 235)  coste     7.200    7.200
(  179, 284)  coste     5.900    5.900
(  179, 362)  coste     10.100    10.100
(  179, 370)  coste     9.900    9.900
(  179, 461)  coste     11.100    11.100
(  180, 195)  coste     6.100    6.100
(  180, 233)  coste     2.000    2.000
(  180, 271)  coste     5.100    5.100
(  180, 397)  coste     11.200    11.200
(  180, 410)  coste     9.100    9.100
(  180, 428)  coste     3.600    3.600
(  180, 430)  coste     4.800    4.800
(  180, 436)  coste     4.900    4.900
(  180, 456)  coste     1.100    1.100
(  181, 248)  coste     6.800    6.800
(  181, 379)  coste     8.000    8.000
(  181, 406)  coste     8.000    8.000
(  182, 267)  coste     3.800    3.800
(  182, 341)  coste     11.900    11.900
(  182, 379)  coste     5.500    5.500
(  182, 420)  coste     0.600    0.600
(  182, 424)  coste     12.000    12.000
(  182, 482)  coste     8.600    8.600
(  183, 309)  coste     5.400    5.400
(  183, 310)  coste     4.200    4.200
(  183, 419)  coste     9.600    9.600
(  183, 420)  coste     10.200    10.200
(  183, 451)  coste     3.800    3.800
(  183, 462)  coste     2.000    2.000
(  183, 472)  coste     6.600    6.600
(  184, 218)  coste     4.700    4.700
(  184, 244)  coste     8.300    8.300
(  184, 299)  coste     9.600    9.600
(  184, 342)  coste     9.400    9.400
(  184, 422)  coste     6.700    6.700
(  184, 441)  coste     6.300    6.300
(  184, 477)  coste     3.600    3.600
(  185, 188)  coste     1.900    1.900
(  185, 198)  coste     4.000    4.000
(  185, 299)  coste     3.900    3.900
(  185, 391)  coste     7.300    7.300
(  185, 396)  coste     7.200    7.200
(  185, 423)  coste     1.500    1.500
(  185, 441)  coste     6.200    6.200
(  186, 198)  coste     9.100    9.100
(  186, 250)  coste     12.300    12.300
(  186, 297)  coste     13.900    13.900
(  186, 332)  coste     9.300    9.300
(  186, 364)  coste     8.600    8.600
(  186, 375)  coste     6.300    6.300
(  186, 428)  coste     1.500    1.500
(  187, 201)  coste     6.100    6.100
(  187, 220)  coste     0.900    0.900
(  187, 268)  coste     4.800    4.800
(  187, 294)  coste     3.900    3.900
(  187, 295)  coste     3.500    3.500
(  187, 380)  coste     5.900    5.900
(  188, 257)  coste     5.300    5.300
(  188, 277)  coste     3.600    3.600
(  188, 334)  coste     4.000    4.000
(  189, 201)  coste     0.800    0.800
(  189, 228)  coste     3.900    3.900
(  189, 239)  coste     3.900    3.900
(  189, 383)  coste     1.800    1.800
(  189, 408)  coste     4.900    4.900
(  190, 208)  coste     1.600    1.600
(  190, 238)  coste     9.800    9.800
(  190, 293)  coste     8.100    8.100
(  191, 314)  coste     3.500    3.500
(  191, 410)  coste     8.000    8.000
(  191, 435)  coste     0.800    0.800
(  191, 439)  coste     6.300    6.300
(  191, 466)  coste     8.100    8.100
(  192, 196)  coste     9.100    9.100
(  192, 346)  coste     6.100    6.100
(  192, 379)  coste     8.100    8.100
(  192, 499)  coste     3.800    3.800
(  193, 271)  coste     6.900    6.900
(  193, 382)  coste     5.500    5.500
(  194, 230)  coste     9.700    9.700
(  194, 242)  coste     3.600    3.600
(  194, 257)  coste     2.000    2.000
(  194, 291)  coste     3.100    3.100
(  194, 327)  coste     4.800    4.800
(  194, 475)  coste     9.300    9.300
(  195, 324)  coste     8.600    8.600
(  195, 420)  coste     8.100    8.100
(  195, 448)  coste     5.000    5.000
(  195, 489)  coste     3.200    3.200
(  195, 495)  coste     7.300    7.300
(  196, 223)  coste     1.200    1.200
(  196, 391)  coste     5.000    5.000
(  196, 429)  coste     7.200    7.200
(  196, 451)  coste     7.900    7.900
(  197, 267)  coste     2.100    2.100
(  197, 410)  coste     10.400    10.400
(  197, 483)  coste     4.300    4.300
(  198, 214)  coste     3.700    3.700
(  198, 235)  coste     10.500    10.500
(  198, 359)  coste     4.900    4.900
(  198, 397)  coste     4.600    4.600
(  199, 352)  coste     3.000    3.000
(  199, 435)  coste     3.300    3.300
(  199, 485)  coste     8.800    8.800
(  201, 230)  coste     3.900    3.900
(  201, 233)  coste     2.200    2.200
(  201, 262)  coste     5.100    5.100
(  201, 328)  coste     6.400    6.400
(  201, 363)  coste     4.400    4.400
(  201, 376)  coste     4.800    4.800
(  201, 409)  coste     3.300    3.300
(  201, 426)  coste     6.700    6.700
(  202, 209)  coste     5.500    5.500
(  202, 235)  coste     10.000    10.000
(  202, 258)  coste     12.800    12.800
(  202, 423)  coste     5.400    5.400
(  203, 233)  coste     1.600    1.600
(  203, 245)  coste     9.300    9.300
(  203, 384)  coste     6.800    6.800
(  203, 439)  coste     6.000    6.000
(  203, 452)  coste     6.200    6.200
(  204, 287)  coste     11.000    11.000
(  204, 288)  coste     2.800    2.800
(  204, 418)  coste     10.500    10.500
(  205, 236)  coste     10.100    10.100
(  205, 312)  coste     5.600    5.600
(  205, 331)  coste     6.100    6.100
(  205, 409)  coste     11.400    11.400
(  206, 302)  coste     1.800    1.800
(  206, 310)  coste     3.800    3.800
(  206, 342)  coste     4.900    4.900
(  206, 424)  coste     3.400    3.400
(  207, 230)  coste     8.600    8.600
(  208, 212)  coste     5.100    5.100
(  208, 318)  coste     10.200    10.200
(  208, 419)  coste     6.900    6.900
(  208, 437)  coste     3.800    3.800
(  208, 467)  coste     1.400    1.400
(  209, 210)  coste     1.800    1.800
(  209, 261)  coste     15.600    15.600
(  209, 262)  coste     7.900    7.900
(  209, 302)  coste     4.800    4.800
(  209, 379)  coste     11.100    11.100
(  210, 356)  coste     5.700    5.700
(  210, 479)  coste     6.700    6.700
(  211, 278)  coste     6.200    6.200
(  211, 288)  coste     6.700    6.700
(  211, 301)  coste     11.900    11.900
(  211, 311)  coste     8.000    8.000
(  211, 353)  coste     10.300    10.300
(  211, 409)  coste     5.000    5.000
(  211, 475)  coste     7.000    7.000
(  212, 229)  coste     14.000    14.000
(  212, 264)  coste     3.700    3.700
(  212, 311)  coste     9.300    9.300
(  212, 312)  coste     2.300    2.300
(  212, 314)  coste     11.000    11.000
(  212, 421)  coste     10.000    10.000
(  212, 470)  coste     4.700    4.700
(  212, 482)  coste     3.400    3.400
(  213, 270)  coste     4.600    4.600
(  213, 273)  coste     1.300    1.300
(  213, 390)  coste     0.900    0.900
(  213, 474)  coste     7.300    7.300
(  214, 229)  coste     15.900    15.900
(  214, 300)  coste     10.900    10.900
(  214, 301)  coste     1.500    1.500
(  214, 493)  coste     11.000    11.000
(  215, 325)  coste     8.500    8.500
(  215, 377)  coste     5.100    5.100
(  215, 465)  coste     4.100    4.100
(  216, 233)  coste     2.800    2.800
(  216, 327)  coste     6.000    6.000
(  216, 415)  coste     5.300    5.300
(  216, 497)  coste     4.100    4.100
(  217, 234)  coste     3.300    3.300
(  217, 326)  coste     4.000    4.000
(  217, 364)  coste     4.000    4.000
(  217, 392)  coste     7.400    7.400
(  217, 426)  coste     2.600    2.600
(  217, 436)  coste     3.600    3.600
(  218, 391)  coste     3.900    3.900
(  218, 394)  coste     8.200    8.200
(  218, 445)  coste     5.100    5.100
(  218, 453)  coste     4.400    4.400
(  218, 475)  coste     4.500    4.500
(  219, 389)  coste     4.800    4.800
(  219, 454)  coste     11.700    11.700
(  220, 337)  coste     1.300    1.300
(  220, 356)  coste     4.900    4.900
(  220, 398)  coste     8.900    8.900
(  221, 408)  coste     1.400    1.400
(  221, 410)  coste     11.400    11.400
(  221, 411)  coste     14.100    14.100
(  221, 416)  coste     12.600    12.600
(  221, 490)  coste     9.300    9.300
(  222, 449)  coste     6.400    6.400
(  222, 481)  coste     6.000    6.000
(  223, 244)  coste     4.700    4.700
(  223, 251)  coste     6.000    6.000
(  223, 280)  coste     3.800    3.800
(  223, 369)  coste     4.500    4.500
(  223, 420)  coste     5.900    5.900
(  224, 324)  coste     9.000    9.000
(  224, 413)  coste     9.800    9.800
(  224, 497)  coste     9.400    9.400
(  225, 253)  coste     3.300    3.300
(  225, 274)  coste     7.600    7.600
(  225, 289)  coste     10.900    10.900
(  225, 358)  coste     5.000    5.000
(  225, 359)  coste     6.800    6.800
(  225, 397)  coste     9.700    9.700
(  225, 411)  coste     10.300    10.300
(  225, 468)  coste     6.900    6.900
(  225, 490)  coste     5.500    5.500
(  226, 273)  coste     5.900    5.900
(  226, 328)  coste     11.900    11.900
(  226, 435)  coste     9.600    9.600
(  227, 365)  coste     6.400    6.400
(  227, 423)  coste     5.800    5.800
(  227, 443)  coste     5.200    5.200
(  228, 230)  coste     7.000    7.000
(  228, 362)  coste     3.500    3.500
(  228, 390)  coste     9.700    9.700
(  228, 474)  coste     9.300    9.300
(  229, 396)  coste     8.600    8.600
(  229, 408)  coste     1.700    1.700
(  229, 448)  coste     5.900    5.900
(  230, 278)  coste     2.200    2.200
(  230, 303)  coste     15.100    15.100
(  231, 245)  coste     11.800    11.800
(  231, 254)  coste     10.700    10.700
(  232, 318)  coste     3.400    3.400
(  232, 468)  coste     8.500    8.500
(  232, 496)  coste     7.600    7.600
(  233, 372)  coste     5.600    5.600
(  233, 478)  coste     3.000    3.000
(  234, 235)  coste     0.900    0.900
(  234, 251)  coste     10.700    10.700
(  234, 253)  coste     9.400    9.400
(  234, 283)  coste     2.600    2.600
(  234, 397)  coste     15.800    15.800
(  235, 242)  coste     10.500    10.500
(  235, 258)  coste     10.000    10.000
(  235, 293)  coste     5.300    5.300
(  235, 338)  coste     7.700    7.700
(  235, 345)  coste     8.900    8.900
(  235, 360)  coste     2.500    2.500
(  235, 380)  coste     8.300    8.300
(  235, 434)  coste     7.400    7.400
(  235, 447)  coste     13.000    13.000
(  235, 466)  coste     9.900    9.900
(  236, 284)  coste     11.600    11.600
(  236, 300)  coste     12.200    12.200
(  236, 376)  coste     9.200    9.200
(  236, 398)  coste     11.700    11.700
(  236, 477)  coste     12.500    12.500
(  237, 329)  coste     7.500    7.500
(  237, 368)  coste     3.100    3.100
(  237, 446)  coste     3.200    3.200
(  238, 257)  coste     3.700    3.700
(  238, 269)  coste     6.500    6.500
(  238, 283)  coste     14.100    14.100
(  238, 358)  coste     5.600    5.600
(  238, 397)  coste     0.900    0.900
(  238, 419)  coste     14.700    14.700
(  238, 480)  coste     11.500    11.500
(  239, 296)  coste     14.100    14.100
(  239, 327)  coste     7.700    7.700
(  239, 333)  coste     5.600    5.600
(  239, 383)  coste     3.500    3.500
(  240, 250)  coste     8.700    8.700
(  240, 389)  coste     9.600    9.600
(  240, 395)  coste     4.900    4.900
(  240, 478)  coste     2.500    2.500
(  241, 383)  coste     6.000    6.000
(  242, 269)  coste     5.200    5.200
(  242, 301)  coste     2.200    2.200
(  242, 386)  coste     9.200    9.200
(  242, 437)  coste     6.900    6.900
(  242, 461)  coste     5.400    5.400
(  243, 315)  coste     5.200    5.200
(  243, 473)  coste     8.000    8.000
(  243, 474)  coste     7.000    7.000
(  244, 329)  coste     4.700    4.700
(  244, 331)  coste     3.600    3.600
(  244, 337)  coste     5.500    5.500
(  244, 424)  coste     4.800    4.800
(  244, 425)  coste     9.100    9.100
(  244, 427)  coste     9.100    9.100
(  245, 267)  coste     8.100    8.100
(  245, 296)  coste     3.500    3.500
(  245, 307)  coste     6.400    6.400
(  245, 342)  coste     6.800    6.800
(  245, 354)  coste     2.800    2.800
(  245, 384)  coste     2.500    2.500
(  245, 445)  coste     9.000    9.000
(  246, 290)  coste     9.000    9.000
(  246, 340)  coste     14.600    14.600
(  246, 432)  coste     8.500    8.500
(  246, 478)  coste     6.100    6.100
(  247, 316)  coste     4.600    4.600
(  248, 290)  coste     8.000    8.000
(  248, 330)  coste     5.300    5.300
(  248, 447)  coste     7.400    7.400
(  249, 280)  coste     2.600    2.600
(  249, 309)  coste     3.300    3.300
(  249, 325)  coste     11.100    11.100
(  249, 360)  coste     5.100    5.100
(  249, 380)  coste     7.700    7.700
(  249, 394)  coste     3.100    3.100
(  250, 411)  coste     2.000    2.000
(  250, 478)  coste     6.200    6.200
(  251, 262)  coste     2.200    2.200
(  251, 275)  coste     5.300    5.300
(  251, 326)  coste     11.400    11.400
(  251, 389)  coste     5.800    5.800
(  252, 342)  coste     2.800    2.800
(  252, 353)  coste     5.500    5.500
(  252, 370)  coste     3.300    3.300
(  252, 385)  coste     2.600    2.600
(  252, 471)  coste     7.200    7.200
(  253, 267)  coste     4.400    4.400
(  253, 294)  coste     5.400    5.400
(  253, 434)  coste     6.900    6.900
(  253, 500)  coste     5.800    5.800
(  254, 286)  coste     3.800    3.800
(  254, 381)  coste     5.600    5.600
(  254, 402)  coste     5.300    5.300
(  254, 411)  coste     4.400    4.400
(  254, 467)  coste     5.300    5.300
(  255, 330)  coste     2.800    2.800
(  255, 358)  coste     5.500    5.500
(  255, 369)  coste     9.200    9.200
(  255, 435)  coste     7.100    7.100
(  255, 454)  coste     4.000    4.000
(  256, 303)  coste     5.400    5.400
(  256, 325)  coste     3.800    3.800
(  256, 347)  coste     10.800    10.800
(  256, 348)  coste     4.400    4.400
(  256, 355)  coste     7.600    7.600
(  257, 348)  coste     6.200    6.200
(  257, 387)  coste     2.600    2.600
(  257, 441)  coste     6.800    6.800
(  257, 486)  coste     4.000    4.000
(  257, 488)  coste     3.900    3.900
(  258, 369)  coste     8.300    8.300
(  258, 440)  coste     7.800    7.800
(  258, 478)  coste     10.100    10.100
(  258, 481)  coste     12.900    12.900
(  259, 327)  coste     4.200    4.200
(  259, 340)  coste     7.900    7.900
(  259, 350)  coste     1.300    1.300
(  259, 371)  coste     11.200    11.200
(  260, 355)  coste     8.100    8.100
(  260, 370)  coste     0.500    0.500
(  260, 378)  coste     4.100    4.100
(  260, 399)  coste     3.500    3.500
(  261, 358)  coste     10.300    10.300
(  261, 461)  coste     12.400    12.400
(  262, 264)  coste     6.600    6.600
(  262, 301)  coste     5.100    5.100
(  262, 324)  coste     2.000    2.000
(  262, 375)  coste     2.500    2.500
(  262, 464)  coste     6.000    6.000
(  263, 284)  coste     3.200    3.200
(  263, 294)  coste     5.000    5.000
(  263, 325)  coste     4.600    4.600
(  263, 331)  coste     3.000    3.000
(  263, 416)  coste     6.900    6.900
(  263, 420)  coste     6.600    6.600
(  264, 333)  coste     7.000    7.000
(  265, 304)  coste     4.400    4.400
(  265, 399)  coste     2.300    2.300
(  265, 435)  coste     4.400    4.400
(  266, 297)  coste     3.900    3.900
(  266, 305)  coste     5.400    5.400
(  266, 325)  coste     7.100    7.100
(  266, 372)  coste     10.100    10.100
(  266, 430)  coste     6.500    6.500
(  266, 463)  coste     7.900    7.900
(  267, 381)  coste     1.800    1.800
(  267, 452)  coste     2.600    2.600
(  268, 275)  coste     4.500    4.500
(  268, 307)  coste     4.600    4.600
(  268, 391)  coste     1.600    1.600
(  268, 477)  coste     1.200    1.200
(  268, 491)  coste     11.600    11.600
(  269, 270)  coste     0.500    0.500
(  269, 386)  coste     4.000    4.000
(  269, 421)  coste     9.600    9.600
(  269, 460)  coste     3.600    3.600
(  270, 315)  coste     8.300    8.300
(  270, 393)  coste     4.400    4.400
(  270, 397)  coste     5.100    5.100
(  270, 411)  coste     5.700    5.700
(  270, 424)  coste     6.500    6.500
(  270, 462)  coste     3.100    3.100
(  270, 487)  coste     4.300    4.300
(  271, 438)  coste     5.000    5.000
(  272, 289)  coste     3.600    3.600
(  272, 341)  coste     7.300    7.300
(  272, 412)  coste     8.000    8.000
(  272, 413)  coste     5.900    5.900
(  272, 458)  coste     5.400    5.400
(  272, 479)  coste     2.300    2.300
(  273, 327)  coste     10.000    10.000
(  273, 330)  coste     9.000    9.000
(  273, 466)  coste     2.600    2.600
(  273, 487)  coste     6.800    6.800
(  273, 497)  coste     8.500    8.500
(  274, 414)  coste     4.200    4.200
(  274, 443)  coste     7.800    7.800
(  275, 289)  coste     6.400    6.400
(  275, 344)  coste     5.000    5.000
(  275, 359)  coste     5.300    5.300
(  275, 380)  coste     3.800    3.800
(  275, 381)  coste     2.800    2.800
(  275, 395)  coste     3.000    3.000
(  275, 419)  coste     3.400    3.400
(  275, 432)  coste     1.800    1.800
(  275, 444)  coste     5.400    5.400
(  275, 495)  coste     9.800    9.800
(  276, 292)  coste     5.600    5.600
(  276, 425)  coste     14.900    14.900
(  276, 429)  coste     4.500    4.500
(  276, 457)  coste     5.500    5.500
(  276, 497)  coste     7.100    7.100
(  277, 304)  coste     6.000    6.000
(  277, 370)  coste     8.300    8.300
(  277, 410)  coste     9.600    9.600
(  277, 417)  coste     6.800    6.800
(  277, 429)  coste     5.400    5.400
(  277, 478)  coste     4.300    4.300
(  277, 488)  coste     7.600    7.600
(  279, 299)  coste     10.900    10.900
(  279, 341)  coste     15.300    15.300
(  279, 343)  coste     6.200    6.200
(  279, 378)  coste     4.200    4.200
(  279, 403)  coste     10.400    10.400
(  279, 414)  coste     9.500    9.500
(  279, 496)  coste     8.900    8.900
(  280, 382)  coste     3.400    3.400
(  280, 415)  coste     5.800    5.800
(  280, 470)  coste     2.600    2.600
(  281, 327)  coste     7.600    7.600
(  281, 350)  coste     6.500    6.500
(  281, 357)  coste     5.900    5.900
(  281, 387)  coste     13.000    13.000
(  281, 433)  coste     6.200    6.200
(  281, 448)  coste     2.500    2.500
(  282, 339)  coste     10.900    10.900
(  282, 370)  coste     10.900    10.900
(  282, 418)  coste     13.000    13.000
(  282, 425)  coste     2.400    2.400
(  282, 467)  coste     3.800    3.800
(  282, 494)  coste     0.600    0.600
(  283, 284)  coste     2.200    2.200
(  283, 328)  coste     3.000    3.000
(  283, 331)  coste     8.200    8.200
(  284, 292)  coste     6.800    6.800
(  284, 331)  coste     6.000    6.000
(  284, 437)  coste     5.900    5.900
(  285, 319)  coste     11.000    11.000
(  285, 439)  coste     2.200    2.200
(  285, 465)  coste     8.400    8.400
(  286, 348)  coste     2.800    2.800
(  286, 383)  coste     3.600    3.600
(  287, 412)  coste     0.600    0.600
(  287, 456)  coste     3.900    3.900
(  287, 487)  coste     10.800    10.800
(  287, 496)  coste     8.300    8.300
(  288, 316)  coste     3.600    3.600
(  288, 412)  coste     14.400    14.400
(  288, 470)  coste     6.500    6.500
(  289, 397)  coste     13.600    13.600
(  289, 493)  coste     5.700    5.700
(  289, 499)  coste     8.000    8.000
(  290, 347)  coste     9.900    9.900
(  290, 449)  coste     14.100    14.100
(  291, 378)  coste     4.700    4.700
(  291, 450)  coste     12.200    12.200
(  292, 424)  coste     5.000    5.000
(  293, 440)  coste     12.100    12.100
(  293, 460)  coste     3.200    3.200
(  295, 404)  coste     5.900    5.900
(  295, 419)  coste     4.800    4.800
(  295, 422)  coste     5.000    5.000
(  296, 300)  coste     12.400    12.400
(  296, 500)  coste     12.200    12.200
(  297, 332)  coste     4.600    4.600
(  297, 348)  coste     9.400    9.400
(  297, 403)  coste     1.200    1.200
(  297, 445)  coste     12.100    12.100
(  298, 355)  coste     12.300    12.300
(  298, 358)  coste     11.600    11.600
(  298, 422)  coste     9.700    9.700
(  299, 363)  coste     5.700    5.700
(  299, 431)  coste     11.700    11.700
(  300, 338)  coste     3.800    3.800
(  300, 344)  coste     4.600    4.600
(  300, 421)  coste     7.600    7.600
(  300, 462)  coste     5.400    5.400
(  301, 356)  coste     4.500    4.500
(  301, 383)  coste     7.600    7.600
(  302, 350)  coste     6.300    6.300
(  303, 332)  coste     5.800    5.800
(  304, 446)  coste     3.700    3.700
(  305, 404)  coste     5.800    5.800
(  306, 343)  coste     5.600    5.600
(  306, 366)  coste     16.300    16.300
(  306, 377)  coste     10.000    10.000
(  306, 436)  coste     16.700    16.700
(  306, 438)  coste     9.100    9.100
(  306, 442)  coste     5.800    5.800
(  307, 353)  coste     5.300    5.300
(  307, 426)  coste     6.000    6.000
(  308, 393)  coste     7.900    7.900
(  308, 473)  coste     4.200    4.200
(  309, 320)  coste     2.900    2.900
(  309, 331)  coste     4.600    4.600
(  309, 392)  coste     4.500    4.500
(  310, 382)  coste     5.700    5.700
(  310, 446)  coste     4.800    4.800
(  310, 461)  coste     8.000    8.000
(  310, 463)  coste     10.800    10.800
(  311, 367)  coste     10.900    10.900
(  311, 369)  coste     5.700    5.700
(  311, 378)  coste     4.900    4.900
(  311, 478)  coste     7.500    7.500
(  312, 342)  coste     5.800    5.800
(  313, 396)  coste     14.400    14.400
(  313, 406)  coste     11.100    11.100
(  313, 433)  coste     7.200    7.200
(  313, 438)  coste     7.500    7.500
(  313, 480)  coste     5.400    5.400
(  314, 353)  coste     9.800    9.800
(  314, 393)  coste     5.500    5.500
(  314, 411)  coste     14.200    14.200
(  314, 450)  coste     2.500    2.500
(  315, 383)  coste     7.000    7.000
(  315, 496)  coste     7.300    7.300
(  316, 401)  coste     1.900    1.900
(  316, 413)  coste     8.700    8.700
(  316, 421)  coste     2.200    2.200
(  317, 449)  coste     6.300    6.300
(  318, 340)  coste     9.000    9.000
(  318, 381)  coste     7.500    7.500
(  319, 334)  coste     8.300    8.300
(  320, 409)  coste     7.000    7.000
(  320, 436)  coste     9.400    9.400
(  320, 452)  coste     3.700    3.700
(  320, 472)  coste     4.500    4.500
(  321, 428)  coste     2.200    2.200
(  321, 496)  coste     2.100    2.100
(  321, 497)  coste     3.300    3.300
(  322, 373)  coste     8.600    8.600
(  322, 377)  coste     4.300    4.300
(  322, 435)  coste     5.800    5.800
(  322, 438)  coste     3.400    3.400
(  323, 335)  coste     10.100    10.100
(  323, 350)  coste     3.000    3.000
(  323, 367)  coste     5.100    5.100
(  323, 376)  coste     3.900    3.900
(  323, 412)  coste     10.500    10.500
(  323, 457)  coste     7.800    7.800
(  324, 329)  coste     4.400    4.400
(  324, 345)  coste     2.100    2.100
(  324, 360)  coste     7.100    7.100
(  324, 388)  coste     4.700    4.700
(  324, 396)  coste     11.300    11.300
(  325, 329)  coste     2.700    2.700
(  325, 370)  coste     3.600    3.600
(  325, 377)  coste     13.600    13.600
(  325, 489)  coste     14.700    14.700
(  326, 358)  coste     11.800    11.800
(  326, 420)  coste     2.100    2.100
(  328, 375)  coste     6.000    6.000
(  328, 433)  coste     6.200    6.200
(  330, 397)  coste     4.000    4.000
(  331, 351)  coste     5.500    5.500
(  331, 436)  coste     11.100    11.100
(  331, 485)  coste     1.600    1.600
(  332, 352)  coste     7.000    7.000
(  332, 447)  coste     2.300    2.300
(  332, 492)  coste     6.300    6.300
(  333, 376)  coste     5.700    5.700
(  334, 369)  coste     0.900    0.900
(  334, 411)  coste     12.700    12.700
(  334, 422)  coste     5.500    5.500
(  334, 455)  coste     9.400    9.400
(  336, 433)  coste     4.200    4.200
(  336, 456)  coste     6.500    6.500
(  336, 470)  coste     5.100    5.100
(  337, 394)  coste     12.900    12.900
(  337, 397)  coste     10.500    10.500
(  337, 420)  coste     3.900    3.900
(  338, 453)  coste     3.400    3.400
(  339, 472)  coste     7.200    7.200
(  340, 343)  coste     10.900    10.900
(  340, 380)  coste     9.300    9.300
(  340, 445)  coste     4.200    4.200
(  340, 475)  coste     6.400    6.400
(  340, 478)  coste     8.500    8.500
(  341, 350)  coste     2.200    2.200
(  341, 457)  coste     12.600    12.600
(  342, 367)  coste     10.300    10.300
(  344, 389)  coste     11.900    11.900
(  344, 454)  coste     6.800    6.800
(  344, 468)  coste     10.600    10.600
(  346, 395)  coste     5.300    5.300
(  346, 411)  coste     13.300    13.300
(  346, 447)  coste     10.800    10.800
(  347, 466)  coste     10.600    10.600
(  347, 474)  coste     14.400    14.400
(  348, 480)  coste     3.000    3.000
(  349, 418)  coste     8.400    8.400
(  349, 486)  coste     6.100    6.100
(  350, 368)  coste     3.600    3.600
(  350, 407)  coste     8.000    8.000
(  350, 441)  coste     0.300    0.300
(  350, 467)  coste     3.200    3.200
(  350, 470)  coste     5.600    5.600
(  351, 357)  coste     1.800    1.800
(  351, 446)  coste     5.100    5.100
(  352, 389)  coste     14.300    14.300
(  352, 479)  coste     4.100    4.100
(  353, 385)  coste     2.900    2.900
(  353, 423)  coste     1.500    1.500
(  354, 360)  coste     9.100    9.100
(  354, 413)  coste     8.800    8.800
(  355, 419)  coste     9.800    9.800
(  356, 384)  coste     2.900    2.900
(  356, 401)  coste     4.200    4.200
(  356, 459)  coste     4.800    4.800
(  357, 432)  coste     2.700    2.700
(  358, 408)  coste     10.200    10.200
(  358, 467)  coste     6.000    6.000
(  358, 499)  coste     7.300    7.300
(  359, 487)  coste     4.300    4.300
(  360, 365)  coste     7.700    7.700
(  360, 469)  coste     3.500    3.500
(  361, 363)  coste     5.800    5.800
(  361, 366)  coste     8.700    8.700
(  361, 396)  coste     14.800    14.800
(  361, 451)  coste     5.600    5.600
(  361, 489)  coste     15.300    15.300
(  362, 375)  coste     4.400    4.400
(  362, 480)  coste     2.200    2.200
(  363, 398)  coste     6.300    6.300
(  363, 452)  coste     3.000    3.000
(  364, 377)  coste     13.100    13.100
(  364, 414)  coste     9.000    9.000
(  364, 441)  coste     12.700    12.700
(  364, 460)  coste     1.900    1.900
(  364, 473)  coste     5.300    5.300
(  364, 484)  coste     6.800    6.800
(  366, 466)  coste     10.700    10.700
(  366, 473)  coste     5.500    5.500
(  367, 422)  coste     2.200    2.200
(  367, 455)  coste     14.700    14.700
(  367, 469)  coste     6.300    6.300
(  368, 381)  coste     4.100    4.100
(  368, 488)  coste     7.400    7.400
(  369, 390)  coste     9.600    9.600
(  369, 425)  coste     6.700    6.700
(  369, 427)  coste     3.900    3.900
(  370, 411)  coste     4.000    4.000
(  370, 453)  coste     8.600    8.600
(  371, 495)  coste     4.600    4.600
(  372, 393)  coste     4.100    4.100
(  372, 408)  coste     4.500    4.500
(  373, 427)  coste     5.200    5.200
(  373, 431)  coste     3.300    3.300
(  374, 425)  coste     6.600    6.600
(  375, 438)  coste     1.300    1.300
(  376, 394)  coste     2.600    2.600
(  376, 448)  coste     7.900    7.900
(  376, 454)  coste     1.000    1.000
(  378, 385)  coste     2.700    2.700
(  379, 425)  coste     4.200    4.200
(  379, 429)  coste     6.200    6.200
(  380, 478)  coste     4.800    4.800
(  380, 499)  coste     5.400    5.400
(  381, 455)  coste     9.700    9.700
(  381, 456)  coste     2.900    2.900
(  382, 398)  coste     5.000    5.000
(  382, 436)  coste     8.000    8.000
(  382, 454)  coste     6.900    6.900
(  382, 489)  coste     8.200    8.200
(  383, 441)  coste     4.600    4.600
(  385, 396)  coste     11.700    11.700
(  385, 409)  coste     10.400    10.400
(  386, 441)  coste     15.000    15.000
(  386, 443)  coste     2.100    2.100
(  386, 489)  coste     16.500    16.500
(  387, 401)  coste     10.700    10.700
(  388, 446)  coste     7.000    7.000
(  389, 400)  coste     10.800    10.800
(  389, 428)  coste     12.100    12.100
(  389, 474)  coste     7.700    7.700
(  391, 398)  coste     2.400    2.400
(  392, 394)  coste     8.900    8.900
(  392, 397)  coste     5.100    5.100
(  392, 418)  coste     4.200    4.200
(  392, 436)  coste     11.000    11.000
(  392, 486)  coste     1.700    1.700
(  392, 488)  coste     2.800    2.800
(  393, 495)  coste     8.900    8.900
(  394, 423)  coste     8.700    8.700
